Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,3481  ,群創            ,"2,277,000","2,920,000","-643,000",
 ,2883  ,凱基金          ,"64,220","684,000","-619,780",
 ,5388  ,中磊            ,0,"581,000","-581,000",
 ,2027  ,大成鋼          ,"994,000","1,500,000","-506,000",
 ,2504  ,國產            ,0,"500,000","-500,000",
 ,4915  ,致伸            ,"1,000","500,000","-499,000",
 ,2455  ,全新            ,0,"455,000","-455,000",
 ,2387  ,精元            ,0,"451,000","-451,000",
 ,2890  ,永豐金          ,"48,220","493,000","-444,780",
 ,2351  ,順德            ,0,"439,000","-439,000",
 ,4551  ,智伸科          ,0,"420,000","-420,000",
 ,6477  ,安集            ,0,"408,000","-408,000",
 ,6706  ,惠特            ,"4,000","394,000","-390,000",
 ,3376  ,新日興          ,0,"350,000","-350,000",
 ,1101  ,台泥            ,"23,880","341,915","-318,035",
 ,3596  ,智易            ,0,"309,000","-309,000",
 ,2375  ,凱美            ,0,"300,000","-300,000",
 ,8046  ,南電            ,"115,000","373,000","-258,000",
 ,1909  ,榮成            ,0,"253,000","-253,000",
 ,2034  ,允強            ,0,"250,000","-250,000",
 ,3017  ,奇鋐            ,0,"250,000","-250,000",
 ,2892  ,第一金          ,"47,690","258,000","-210,310",
 ,2891  ,中信金          ,"83,750","286,000","-202,250",
 ,1519  ,華城            ,0,"200,000","-200,000",
 ,1904  ,正隆            ,0,"200,000","-200,000",
 ,1477  ,聚陽            ,"22,000","214,000","-192,000",
 ,1476  ,儒鴻            ,"42,000","223,000","-181,000",
 ,9938  ,百和            ,"60,000","240,000","-180,000",
 ,2886  ,兆豐金          ,"50,860","218,000","-167,140",
 ,1402  ,遠東新          ,"19,170","183,000","-163,830",
 ,2301  ,光寶科          ,0,"157,000","-157,000",
 ,1104  ,環泥            ,0,"140,000","-140,000",
 ,2376  ,技嘉            ,"34,000","168,000","-134,000",
 ,5871  ,中租-KY         ,"5,210","138,000","-132,790",
 ,2347  ,聯強            ,"5,000","131,000","-126,000",
 ,3665  ,貿聯-KY         ,0,"123,000","-123,000",
 ,2345  ,智邦            ,"86,000","193,000","-107,000",
 ,2354  ,鴻準            ,0,"102,000","-102,000",
 ,9919  ,康那香          ,0,"100,000","-100,000",
 ,1216  ,統一            ,"22,750","121,000","-98,250",
 ,1802  ,台玻            ,"215,000","300,000","-85,000",
 ,2239  ,英利-KY         ,"10,000","91,000","-81,000",
 ,2377  ,微星            ,"4,000","85,000","-81,000",
 ,2385  ,群光            ,"2,000","75,000","-73,000",
 ,4968  ,立積            ,0,"68,000","-68,000",
 ,1301  ,台塑            ,"87,060","150,000","-62,940",
 ,9910  ,豐泰            ,"1,810","62,400","-60,590",
 ,1532  ,勤美            ,0,"60,000","-60,000",
 ,6416  ,瑞祺電通        ,0,"60,000","-60,000",
 ,1303  ,南亞            ,"39,270","98,000","-58,730",
 ,2888A ,新光金甲特      ,0,"44,000","-44,000",
 ,6213  ,聯茂            ,0,"40,000","-40,000",
 ,6491  ,晶碩            ,0,"40,000","-40,000",
 ,3661  ,世芯-KY         ,0,"37,000","-37,000",
 ,6269  ,台郡            ,"2,000","33,930","-31,930",
 ,6415  ,矽力*-KY        ,"11,500","42,000","-30,500",
 ,6278  ,台表科          ,0,"27,000","-27,000",
 ,2412  ,中華電          ,"19,670","43,000","-23,330",
 ,2357  ,華碩            ,"5,910","29,000","-23,090",
 ,3008  ,大立光          ,"14,635","35,000","-20,365",
 ,2474  ,可成            ,"4,000","24,000","-20,000",
 ,9914  ,美利達          ,0,"20,000","-20,000",
 ,2606  ,裕民            ,"80,000","95,000","-15,000",
 ,2421  ,建準            ,0,"6,000","-6,000",
 ,2887E ,台新新光戊特一  ,0,"5,000","-5,000",
 ,6176  ,瑞儀            ,"22,000","27,000","-5,000",
 ,6669  ,緯穎            ,"4,350","9,000","-4,650",
 ,2912  ,統一超          ,"3,310","5,000","-1,690",
 ,2395  ,研華            ,"4,690","6,000","-1,310",
 ,2891C ,中信金丙特      ,0,"1,000","-1,000",
 ,3406  ,玉晶光          ,"12,000","12,378",-378,
 ,3006  ,晶豪科          ,"25,000","25,000",0,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
