Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2316  ,楠梓電          ,"66,000",0,"66,000",
 ,1436  ,華友聯          ,"62,000",0,"62,000",
 ,2352  ,佳世達          ,"61,000",0,"61,000",
 ,4967  ,十銓            ,"57,000",0,"57,000",
 ,1733  ,五鼎            ,"55,000",0,"55,000",
 ,2412  ,中華電          ,"112,000","57,000","55,000",
 ,8261  ,富鼎            ,"55,000",0,"55,000",
 ,1442  ,名軒            ,"54,000",0,"54,000",
 ,4722  ,國精化          ,"54,000",0,"54,000",
 ,2204  ,中華            ,"202,000","148,300","53,700",
 ,2636  ,台驊控股        ,"51,000",0,"51,000",
 ,3515  ,華擎            ,"45,000",0,"45,000",
 ,8210  ,勤誠            ,"79,000","34,000","45,000",
 ,2423  ,固緯            ,"44,000",0,"44,000",
 ,6719  ,力智            ,"44,000",0,"44,000",
 ,2892  ,第一金          ,"43,000","2,000","41,000",
 ,5434  ,崇越            ,"71,000","32,000","39,000",
 ,6526  ,達發            ,"39,000",0,"39,000",
 ,9925  ,新保            ,"39,000",0,"39,000",
 ,4736  ,泰博            ,"34,000",0,"34,000",
 ,1608  ,華榮            ,"32,000",0,"32,000",
 ,2002  ,中鋼            ,"35,000","3,000","32,000",
 ,1722  ,台肥            ,"31,000",0,"31,000",
 ,3036  ,文曄            ,"454,000","423,000","31,000",
 ,4137  ,麗豐-KY         ,"30,000",0,"30,000",
 ,6184  ,大豐電          ,"30,000",0,"30,000",
 ,2228  ,劍麟            ,"29,000",0,"29,000",
 ,2247  ,汎德永業        ,"29,000",0,"29,000",
 ,3416  ,融程電          ,"29,000",0,"29,000",
 ,2753  ,八方雲集        ,"28,000",0,"28,000",
 ,5225  ,東科-KY         ,"28,000",0,"28,000",
 ,1615  ,大山            ,"27,000",0,"27,000",
 ,6937  ,天虹            ,"23,000",0,"23,000",
 ,3563  ,牧德            ,"21,000",0,"21,000",
 ,6271  ,同欣電          ,"21,000",0,"21,000",
 ,1301  ,台塑            ,"17,000",0,"17,000",
 ,8499  ,鼎炫-KY         ,"15,000",0,"15,000",
 ,6861  ,睿生光電        ,"14,000",0,"14,000",
 ,7799  ,禾榮科          ,"14,000",0,"14,000",
 ,6669  ,緯穎            ,"14,000",58,"13,942",
 ,2354  ,鴻準            ,"15,000","1,705","13,295",
 ,2458  ,義隆            ,"196,000","184,729","11,271",
 ,6890  ,來億-KY         ,"11,000",0,"11,000",
 ,2059  ,川湖            ,"17,000","6,035","10,965",
 ,2377  ,微星            ,"10,000",340,"9,660",
 ,1409  ,新纖            ,"9,000",0,"9,000",
 ,2609  ,陽明            ,"286,000","277,000","9,000",
 ,2820  ,華票            ,"8,000",0,"8,000",
 ,2897  ,王道銀行        ,"15,000","8,000","7,000",
 ,4441  ,振大環球        ,"7,000",0,"7,000",
 ,2633  ,台灣高鐵        ,"6,000",0,"6,000",
 ,3533  ,嘉澤            ,"6,000","1,000","5,000",
 ,9941  ,裕融            ,"7,000","2,000","5,000",
 ,1104  ,環泥            ,"4,000",0,"4,000",
 ,1232  ,大統益          ,"4,000",0,"4,000",
 ,3406  ,玉晶光          ,"6,000","2,000","4,000",
 ,5243  ,乙盛-KY         ,"61,000","57,000","4,000",
 ,6592  ,和潤企業        ,"4,000",0,"4,000",
 ,8070  ,長華*           ,"4,000",0,"4,000",
 ,6139  ,亞翔            ,"9,000","6,000","3,000",
 ,6691  ,洋基工程        ,"4,000","1,000","3,000",
 ,6409  ,旭隼            ,"5,000","2,036","2,964",
 ,1303  ,南亞            ,"11,000","8,769","2,231",
 ,1802  ,台玻            ,"2,000",0,"2,000",
 ,2208  ,台船            ,"2,000",0,"2,000",
 ,3661  ,世芯-KY         ,"14,000","12,000","2,000",
 ,6592A ,和潤企業甲特    ,"2,000",0,"2,000",
 ,8926  ,台汽電          ,"2,000",0,"2,000",
 ,8464  ,億豐            ,"4,000","2,621","1,379",
 ,1717  ,長興            ,"1,000",0,"1,000",
 ,2421  ,建準            ,"1,000",0,"1,000",
 ,2441  ,超豐            ,"2,000","1,000","1,000",
 ,2597  ,潤弘            ,"3,000","2,000","1,000",
 ,3019  ,亞光            ,"1,000",0,"1,000",
 ,6525  ,捷敏-KY         ,"1,000",0,"1,000",
 ,6919  ,康霈*           ,"1,000",0,"1,000",
 ,6944  ,兆聯實業        ,"1,000",0,"1,000",
 ,8114  ,振樺電          ,"1,000",0,"1,000",
 ,8422  ,可寧衛          ,"1,000",0,"1,000",
 ,2883  ,凱基金          ,"578,000","4,429,000","-3,851,000",
 ,2301  ,光寶科          ,"46,000","3,883,073","-3,837,073",
 ,2812  ,台中銀          ,"214,000","2,335,000","-2,121,000",
 ,6191  ,精成科          ,"9,000","2,110,000","-2,101,000",
 ,2455  ,全新            ,"15,000","1,991,000","-1,976,000",
 ,2891  ,中信金          ,"410,000","2,345,263","-1,935,263",
 ,2610  ,華航            ,"22,000","1,785,000","-1,763,000",
 ,2449  ,京元電子        ,"91,000","1,780,000","-1,689,000",
 ,2615  ,萬海            ,"169,000","1,856,000","-1,687,000",
 ,2801  ,彰銀            ,"10,000","1,693,000","-1,683,000",
 ,2618  ,長榮航          ,"299,000","1,760,000","-1,461,000",
 ,3715  ,定穎投控        ,"90,000","1,500,000","-1,410,000",
 ,9904  ,寶成            ,0,"1,378,000","-1,378,000",
 ,2885  ,元大金          ,"93,000","1,414,000","-1,321,000",
 ,2368  ,金像電          ,"15,000","1,262,000","-1,247,000",
 ,"=""00965 """,元大航太防衛科技,0,"1,000,000","-1,000,000",
 ,3037  ,欣興            ,"1,116,000","1,853,647","-737,647",
 ,1560  ,中砂            ,"5,000","719,000","-714,000",
 ,2345  ,智邦            ,"25,000","644,200","-619,200",
 ,6415  ,矽力*-KY        ,"14,000","619,000","-605,000",
 ,3706  ,神達            ,"15,000","565,000","-550,000",
 ,2371  ,大同            ,0,"494,079","-494,079",
 ,3044  ,健鼎            ,"50,000","536,611","-486,611",
 ,2884  ,玉山金          ,"455,000","905,000","-450,000",
 ,5234  ,達興材料        ,"1,000","445,000","-444,000",
 ,2105  ,正新            ,"6,000","449,157","-443,157",
 ,3005  ,神基            ,"7,000","444,895","-437,895",
 ,2308  ,台達電          ,"128,000","563,864","-435,864",
 ,2520  ,冠德            ,0,"432,600","-432,600",
 ,2317  ,鴻海            ,"2,363,000","2,792,369","-429,369",
 ,2393  ,億光            ,0,"412,337","-412,337",
 ,2912  ,統一超          ,"47,000","433,988","-386,988",
 ,2006  ,東和鋼鐵        ,"1,000","366,997","-365,997",
 ,1402  ,遠東新          ,"32,000","388,000","-356,000",
 ,2303  ,聯電            ,"909,000","1,264,640","-355,640",
 ,6757  ,台灣虎航        ,"35,000","390,000","-355,000",
 ,2881  ,富邦金          ,"195,000","526,295","-331,295",
 ,2388  ,威盛            ,0,"321,000","-321,000",
 ,2347  ,聯強            ,"18,000","328,603","-310,603",
 ,2353  ,宏��            ,"42,000","342,000","-300,000",
 ,2382  ,廣達            ,"146,000","441,886","-295,886",
 ,2454  ,聯發科          ,"109,000","400,753","-291,753",
 ,2887  ,台新新光金      ,"581,000","867,000","-286,000",
 ,2385  ,群光            ,"36,000","320,840","-284,840",
 ,1210  ,大成            ,"25,000","308,000","-283,000",
 ,1102  ,亞泥            ,"134,000","408,474","-274,474",
 ,4938  ,和碩            ,"33,000","305,019","-272,019",
 ,3035  ,智原            ,0,"266,000","-266,000",
 ,4968  ,立積            ,0,"259,000","-259,000",
 ,3376  ,新日興          ,0,"257,000","-257,000",
 ,2206  ,三陽工業        ,0,"254,819","-254,819",
 ,6781  ,AES-KY          ,0,"254,000","-254,000",
 ,2883B ,凱基金乙特      ,0,"250,000","-250,000",
 ,2539  ,櫻花建          ,0,"236,990","-236,990",
 ,2607  ,榮運            ,0,"234,500","-234,500",
 ,3653  ,健策            ,"26,000","259,631","-233,631",
 ,2439  ,美律            ,0,"227,189","-227,189",
 ,2504  ,國產            ,"3,000","229,220","-226,220",
 ,2547  ,日勝生          ,0,"220,000","-220,000",
 ,2880  ,華南金          ,"386,000","604,000","-218,000",
 ,2882  ,國泰金          ,"214,000","431,620","-217,620",
 ,"=""00713 """,元大台灣高息低波,0,"212,000","-212,000",
 ,3702  ,大聯大          ,"110,000","315,000","-205,000",
 ,2474  ,可成            ,"47,000","247,984","-200,984",
 ,4766  ,南寶            ,"1,000","198,876","-197,876",
 ,4532  ,瑞智            ,0,"192,938","-192,938",
 ,1514  ,亞力            ,0,"192,000","-192,000",
 ,5876  ,上海商銀        ,0,"192,000","-192,000",
 ,2543  ,皇昌            ,0,"191,805","-191,805",
 ,1215  ,卜蜂            ,"120,000","310,000","-190,000",
 ,3017  ,奇鋐            ,"101,000","277,166","-176,166",
 ,2360  ,致茂            ,"34,500","204,432","-169,932",
 ,6412  ,群電            ,"3,000","171,746","-168,746",
 ,6278  ,台表科          ,"106,000","272,978","-166,978",
 ,9939  ,宏全            ,"2,000","166,000","-164,000",
 ,5388  ,中磊            ,"1,000","159,000","-158,000",
 ,2404  ,漢唐            ,"9,000","161,150","-152,150",
 ,1307  ,三芳            ,0,"150,824","-150,824",
 ,4904  ,遠傳            ,"26,000","173,000","-147,000",
 ,2383  ,台光電          ,"4,000","148,059","-144,059",
 ,6197  ,佳必琪          ,0,"141,000","-141,000",
 ,9938  ,百和            ,0,"125,000","-125,000",
 ,3045  ,台灣大          ,"11,000","135,000","-124,000",
 ,2395  ,研華            ,"6,000","129,248","-123,248",
 ,2015  ,豐興            ,"42,000","160,000","-118,000",
 ,9958  ,世紀鋼          ,0,"118,000","-118,000",
 ,3029  ,零壹            ,"1,000","115,000","-114,000",
 ,2357  ,華碩            ,"30,000","141,988","-111,988",
 ,3090  ,日電貿          ,"120,000","230,475","-110,475",
 ,3034  ,聯詠            ,"74,000","183,768","-109,768",
 ,3450  ,聯鈞            ,"112,000","219,000","-107,000",
 ,1519  ,華城            ,"14,000","118,698","-104,698",
 ,4770  ,上品            ,0,"99,000","-99,000",
 ,6257  ,矽格            ,0,"98,178","-98,178",
 ,8016  ,矽創            ,0,"96,452","-96,452",
 ,1795  ,美時            ,"1,000","96,000","-95,000",
 ,6176  ,瑞儀            ,"7,000","99,659","-92,659",
 ,1612  ,宏泰            ,0,"92,000","-92,000",
 ,1708  ,東鹼            ,0,"90,000","-90,000",
 ,6531  ,愛普*           ,"95,000","184,000","-89,000",
 ,9937  ,全國            ,0,"86,000","-86,000",
 ,6472  ,保瑞            ,0,"85,382","-85,382",
 ,2436  ,偉詮電          ,0,"85,000","-85,000",
 ,2727  ,王品            ,0,"79,324","-79,324",
 ,6789  ,采鈺            ,"7,000","86,000","-79,000",
 ,9802  ,鈺齊-KY         ,0,"79,000","-79,000",
 ,3209  ,全科            ,0,"74,545","-74,545",
 ,6605  ,帝寶            ,0,"73,000","-73,000",
 ,2645  ,長榮航太        ,0,"70,000","-70,000",
 ,4576  ,大銀微系統      ,0,"69,000","-69,000",
 ,1616  ,億泰            ,0,"68,000","-68,000",
 ,3413  ,京鼎            ,"35,000","102,000","-67,000",
 ,2606  ,裕民            ,0,"65,329","-65,329",
 ,3023  ,信邦            ,"18,000","81,000","-63,000",
 ,1476  ,儒鴻            ,"14,000","76,621","-62,621",
 ,6206  ,飛捷            ,"105,000","167,000","-62,000",
 ,4915  ,致伸            ,"3,000","63,862","-60,862",
 ,8028  ,昇陽半導體      ,"123,000","180,000","-57,000",
 ,9917  ,中保科          ,0,"55,000","-55,000",
 ,2427  ,三商電          ,0,"53,000","-53,000",
 ,9924  ,福興            ,0,"51,556","-51,556",
 ,2049  ,上銀            ,0,"50,000","-50,000",
 ,1736  ,喬山            ,0,"49,000","-49,000",
 ,3583  ,辛耘            ,0,"48,000","-48,000",
 ,3694  ,海華            ,0,"47,000","-47,000",
 ,"=""00850 """,元大臺灣ESG永續 ,0,"45,000","-45,000",
 ,6196  ,帆宣            ,"1,000","46,000","-45,000",
 ,3014  ,聯陽            ,0,"44,419","-44,419",
 ,5871  ,中租-KY         ,"67,000","109,155","-42,155",
 ,6214  ,精誠            ,0,"41,262","-41,262",
 ,5222  ,全訊            ,0,"39,000","-39,000",
 ,4571  ,鈞興-KY         ,0,"38,000","-38,000",
 ,6239  ,力成            ,"235,000","272,472","-37,472",
 ,1590  ,亞德客-KY       ,0,"37,000","-37,000",
 ,3032  ,偉訓            ,0,"37,000","-37,000",
 ,3592  ,瑞鼎            ,0,"36,723","-36,723",
 ,1522  ,堤維西          ,"87,000","123,070","-36,070",
 ,1434  ,福懋            ,"9,000","45,000","-36,000",
 ,9927  ,泰銘            ,0,"36,000","-36,000",
 ,5269  ,祥碩            ,"4,000","39,000","-35,000",
 ,2379  ,瑞昱            ,"59,000","93,245","-34,245",
 ,6285  ,啟��            ,"30,000","62,185","-32,185",
 ,6670  ,復盛應用        ,0,"30,224","-30,224",
 ,3305  ,昇貿            ,0,"30,000","-30,000",
 ,6805  ,富世達          ,"1,000","28,000","-27,000",
 ,6449  ,鈺邦            ,0,"26,000","-26,000",
 ,3042  ,晶技            ,0,"25,204","-25,204",
 ,2850  ,新產            ,"2,000","27,000","-25,000",
 ,1806  ,冠軍            ,0,"23,331","-23,331",
 ,1101  ,台泥            ,0,"22,000","-22,000",
 ,3008  ,大立光          ,"5,000","26,065","-21,065",
 ,3010  ,華立            ,0,"21,000","-21,000",
 ,3046  ,建��            ,0,"21,000","-21,000",
 ,2107  ,厚生            ,0,"20,000","-20,000",
 ,2233  ,宇隆            ,0,"20,000","-20,000",
 ,5706  ,鳳凰            ,0,"20,000","-20,000",
 ,3030  ,德律            ,0,"18,000","-18,000",
 ,5284  ,jpp-KY          ,0,"18,000","-18,000",
 ,2364  ,倫飛            ,0,"17,000","-17,000",
 ,4583  ,台灣精銳        ,0,"17,000","-17,000",
 ,1513  ,中興電          ,0,"15,263","-15,263",
 ,1904  ,正隆            ,0,"14,902","-14,902",
 ,1532  ,勤美            ,0,"14,777","-14,777",
 ,2637  ,慧洋-KY         ,"8,000","22,000","-14,000",
 ,3033  ,威健            ,"5,000","18,174","-13,174",
 ,8478  ,東哥遊艇        ,0,"13,000","-13,000",
 ,2062  ,橋椿            ,0,"11,000","-11,000",
 ,2355  ,敬鵬            ,0,"9,532","-9,532",
 ,2889  ,國票金          ,0,"9,000","-9,000",
 ,5007  ,三星            ,0,"9,000","-9,000",
 ,8081  ,致新            ,0,"8,000","-8,000",
 ,3712  ,永崴投控        ,0,"6,370","-6,370",
 ,3130  ,一零四          ,0,"6,000","-6,000",
 ,3679  ,新至陞          ,0,"6,000","-6,000",
 ,1609  ,大亞            ,"1,000","6,841","-5,841",
 ,"=""0052  """,富邦科技        ,0,"5,000","-5,000",
 ,8996  ,高力            ,"7,000","12,000","-5,000",
 ,3617  ,碩天            ,"97,000","101,000","-4,000",
 ,9907  ,統一實          ,0,"4,000","-4,000",
 ,2852  ,第一保          ,0,"3,460","-3,460",
 ,1503  ,士電            ,0,"3,191","-3,191",
 ,3443  ,創意            ,"43,000","46,044","-3,044",
 ,6689  ,伊雲谷          ,0,"3,015","-3,015",
 ,6592B ,和潤企業乙特    ,"2,000","5,000","-3,000",
 ,1319  ,東陽            ,0,"2,214","-2,214",
 ,1712  ,興農            ,0,"2,000","-2,000",
 ,2337  ,旺宏            ,0,"2,000","-2,000",
 ,6414  ,樺漢            ,"2,000","4,000","-2,000",
 ,6515  ,穎崴            ,"103,000","105,000","-2,000",
 ,4720  ,德淵            ,0,"1,540","-1,540",
 ,3038  ,全台            ,0,"1,471","-1,471",
 ,6873  ,泓德能源        ,0,"1,194","-1,194",
 ,2603  ,長榮            ,"48,000","49,079","-1,079",
 ,1723  ,中碳            ,0,"1,000","-1,000",
 ,2887F ,台新新光戊特二  ,0,"1,000","-1,000",
 ,7749  ,意騰-KY         ,0,"1,000","-1,000",
 ,9911  ,櫻花            ,0,"1,000","-1,000",
 ,2527  ,宏璟            ,0,993,-993,
 ,1558  ,伸興            ,0,589,-589,
 ,2707  ,晶華            ,"1,000","1,311",-311,
 ,6754  ,匯僑設計        ,0,213,-213,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
