Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,3090  ,日電貿          ,"117,000","5,894","111,106",
 ,5871  ,中租-KY         ,"147,000","40,000","107,000",
 ,2428  ,興勤            ,"104,000",0,"104,000",
 ,3026  ,禾伸堂          ,"102,000",0,"102,000",
 ,6235  ,華孚            ,"101,000",0,"101,000",
 ,2330  ,台積電          ,"692,000","592,700","99,300",
 ,2308  ,台達電          ,"121,000","24,000","97,000",
 ,8028  ,昇陽半導體      ,"100,000","6,000","94,000",
 ,1603  ,華電            ,"92,000",0,"92,000",
 ,6505  ,台塑化          ,"80,000",0,"80,000",
 ,3533  ,嘉澤            ,"103,000","25,000","78,000",
 ,3665  ,貿聯-KY         ,"96,000","18,000","78,000",
 ,1414  ,東和            ,"74,000",0,"74,000",
 ,3034  ,聯詠            ,"111,000","37,827","73,173",
 ,8271  ,宇瞻            ,"66,000",0,"66,000",
 ,8464  ,億豐            ,"62,000",0,"62,000",
 ,2302  ,麗正            ,"58,000",0,"58,000",
 ,4967  ,十銓            ,"56,000",0,"56,000",
 ,3017  ,奇鋐            ,"65,000","10,000","55,000",
 ,6239  ,力成            ,"139,000","84,439","54,561",
 ,1733  ,五鼎            ,"54,000",0,"54,000",
 ,3481  ,群創            ,"54,000",0,"54,000",
 ,4722  ,國精化          ,"54,000",0,"54,000",
 ,8261  ,富鼎            ,"53,000",0,"53,000",
 ,6269  ,台郡            ,"49,000",0,"49,000",
 ,6719  ,力智            ,"43,000",0,"43,000",
 ,2382  ,廣達            ,"710,000","680,628","29,372",
 ,8021  ,尖點            ,"29,000",0,"29,000",
 ,1402  ,遠東新          ,"334,000","306,000","28,000",
 ,2753  ,八方雲集        ,"27,000",0,"27,000",
 ,2344  ,華邦電          ,"111,000","86,000","25,000",
 ,6770  ,力積電          ,"24,000",0,"24,000",
 ,9939  ,宏全            ,"24,000",0,"24,000",
 ,3033  ,威健            ,"36,000","12,770","23,230",
 ,6937  ,天虹            ,"23,000",0,"23,000",
 ,3450  ,聯鈞            ,"19,000",0,"19,000",
 ,1608  ,華榮            ,"18,000",0,"18,000",
 ,2316  ,楠梓電          ,"18,000",0,"18,000",
 ,6213  ,聯茂            ,"16,000",0,"16,000",
 ,3045  ,台灣大          ,"171,000","157,000","14,000",
 ,6861  ,睿生光電        ,"14,000",0,"14,000",
 ,6669  ,緯穎            ,"13,000",200,"12,800",
 ,2352  ,佳世達          ,"12,000",0,"12,000",
 ,8046  ,南電            ,"12,000","2,607","9,393",
 ,3008  ,大立光          ,"10,000","1,200","8,800",
 ,6768  ,志強-KY         ,"10,000","1,360","8,640",
 ,2354  ,鴻準            ,"8,000",0,"8,000",
 ,6757  ,台灣虎航        ,"8,000",0,"8,000",
 ,1722  ,台肥            ,"7,000",0,"7,000",
 ,9938  ,百和            ,"7,000",0,"7,000",
 ,6271  ,同欣電          ,"6,000",0,"6,000",
 ,2059  ,川湖            ,"12,000","6,500","5,500",
 ,1210  ,大成            ,"5,000",0,"5,000",
 ,2377  ,微星            ,"5,000",0,"5,000",
 ,6890  ,來億-KY         ,"4,000",0,"4,000",
 ,2395  ,研華            ,"3,000",0,"3,000",
 ,2402  ,毅嘉            ,"36,000","33,000","3,000",
 ,6415  ,矽力*-KY        ,"2,000",0,"2,000",
 ,6515  ,穎崴            ,"2,000",0,"2,000",
 ,2353  ,宏��            ,"21,000","20,000","1,000",
 ,6691  ,洋基工程        ,"1,000",0,"1,000",
 ,"=""0056  """,元大高股息      ,"1,300,000","17,402,000","-16,102,000",
 ,2891  ,中信金          ,0,"4,033,000","-4,033,000",
 ,2812  ,台中銀          ,0,"2,852,000","-2,852,000",
 ,2615  ,萬海            ,0,"2,337,000","-2,337,000",
 ,"=""00965 """,元大航太防衛科技,0,"1,500,000","-1,500,000",
 ,2368  ,金像電          ,"33,000","1,318,000","-1,285,000",
 ,2317  ,鴻海            ,"120,000","1,385,000","-1,265,000",
 ,2303  ,聯電            ,"1,118,000","2,368,193","-1,250,193",
 ,2886  ,兆豐金          ,"42,000","1,264,000","-1,222,000",
 ,2884  ,玉山金          ,"54,000","1,080,000","-1,026,000",
 ,"=""00945B""",凱基美國非投等債,0,"1,000,000","-1,000,000",
 ,6191  ,精成科          ,"2,000","982,000","-980,000",
 ,9904  ,寶成            ,0,"950,000","-950,000",
 ,2408  ,南亞科          ,"782,000","1,717,000","-935,000",
 ,3189  ,景碩            ,"13,000","940,000","-927,000",
 ,2892  ,第一金          ,0,"905,000","-905,000",
 ,3376  ,新日興          ,0,"818,000","-818,000",
 ,2890  ,永豐金          ,"321,000","1,135,040","-814,040",
 ,3706  ,神達            ,"26,000","715,000","-689,000",
 ,2301  ,光寶科          ,"22,000","683,000","-661,000",
 ,3037  ,欣興            ,"112,000","751,000","-639,000",
 ,1102  ,亞泥            ,"27,000","650,000","-623,000",
 ,2880  ,華南金          ,"65,000","684,000","-619,000",
 ,2455  ,全新            ,"14,000","609,000","-595,000",
 ,5880  ,合庫金          ,0,"588,000","-588,000",
 ,2801  ,彰銀            ,0,"507,000","-507,000",
 ,4938  ,和碩            ,"175,000","661,300","-486,300",
 ,2383  ,台光電          ,"28,000","505,000","-477,000",
 ,2834  ,臺企銀          ,0,"420,000","-420,000",
 ,2618  ,長榮航          ,"379,000","766,000","-387,000",
 ,4968  ,立積            ,0,"346,000","-346,000",
 ,2887  ,台新新光金      ,"111,000","432,000","-321,000",
 ,3044  ,健鼎            ,"48,000","367,806","-319,806",
 ,2412  ,中華電          ,0,"289,000","-289,000",
 ,1216  ,統一            ,"21,000","305,000","-284,000",
 ,2454  ,聯發科          ,"16,000","290,300","-274,300",
 ,2539  ,櫻花建          ,0,"258,000","-258,000",
 ,3005  ,神基            ,"3,000","259,448","-256,448",
 ,2231  ,為升            ,0,"250,000","-250,000",
 ,3702  ,大聯大          ,"153,000","386,059","-233,059",
 ,"=""00713 """,元大台灣高息低波,0,"220,000","-220,000",
 ,5388  ,中磊            ,0,"200,000","-200,000",
 ,2105  ,正新            ,0,"190,000","-190,000",
 ,6196  ,帆宣            ,"8,000","181,000","-173,000",
 ,8016  ,矽創            ,0,"153,042","-153,042",
 ,2845  ,遠東銀          ,0,"153,000","-153,000",
 ,3653  ,健策            ,0,"153,000","-153,000",
 ,2882  ,國泰金          ,"930,000","1,082,000","-152,000",
 ,5876  ,上海商銀        ,0,"150,000","-150,000",
 ,2603  ,長榮            ,"18,000","165,000","-147,000",
 ,8996  ,高力            ,0,"147,000","-147,000",
 ,1519  ,華城            ,0,"132,000","-132,000",
 ,3035  ,智原            ,0,"131,000","-131,000",
 ,3042  ,晶技            ,0,"129,602","-129,602",
 ,4904  ,遠傳            ,"189,000","307,000","-118,000",
 ,6285  ,啟��            ,"5,000","122,000","-117,000",
 ,2404  ,漢唐            ,"3,000","111,304","-108,304",
 ,9958  ,世紀鋼          ,0,"107,000","-107,000",
 ,1612  ,宏泰            ,0,"101,000","-101,000",
 ,2467  ,志聖            ,0,"100,000","-100,000",
 ,3715  ,定穎投控        ,0,"100,000","-100,000",
 ,6781  ,AES-KY          ,0,"100,000","-100,000",
 ,9937  ,全國            ,0,"95,000","-95,000",
 ,2436  ,偉詮電          ,0,"94,000","-94,000",
 ,2360  ,致茂            ,"134,000","226,000","-92,000",
 ,2637  ,慧洋-KY         ,0,"91,000","-91,000",
 ,6472  ,保瑞            ,0,"91,000","-91,000",
 ,1560  ,中砂            ,"1,000","87,000","-86,000",
 ,6278  ,台表科          ,0,"78,015","-78,015",
 ,6531  ,愛普*           ,"1,000","79,000","-78,000",
 ,1616  ,億泰            ,0,"76,000","-76,000",
 ,6753  ,龍德造船        ,0,"71,000","-71,000",
 ,8210  ,勤誠            ,"14,000","80,000","-66,000",
 ,8422  ,可寧衛          ,"24,000","90,000","-66,000",
 ,4755  ,三福化          ,0,"65,000","-65,000",
 ,5243  ,乙盛-KY         ,0,"63,000","-63,000",
 ,6789  ,采鈺            ,0,"61,000","-61,000",
 ,2727  ,王品            ,0,"60,000","-60,000",
 ,6526  ,達發            ,0,"60,000","-60,000",
 ,2427  ,三商電          ,0,"59,000","-59,000",
 ,8070  ,長華*           ,0,"56,749","-56,749",
 ,1736  ,喬山            ,0,"55,000","-55,000",
 ,5269  ,祥碩            ,0,"55,000","-55,000",
 ,3014  ,聯陽            ,0,"54,173","-54,173",
 ,2211  ,長榮鋼          ,"188,000","241,661","-53,661",
 ,2458  ,義隆            ,"184,000","236,230","-52,230",
 ,"=""00850 """,元大臺灣ESG永續 ,0,"50,000","-50,000",
 ,5222  ,全訊            ,0,"47,000","-47,000",
 ,3443  ,創意            ,"5,000","51,000","-46,000",
 ,2915  ,潤泰全          ,0,"45,000","-45,000",
 ,6790  ,永豐實          ,0,"44,000","-44,000",
 ,8926  ,台汽電          ,0,"43,000","-43,000",
 ,2379  ,瑞昱            ,"44,000","86,000","-42,000",
 ,3032  ,偉訓            ,0,"41,000","-41,000",
 ,2357  ,華碩            ,"5,000","43,264","-38,264",
 ,3592  ,瑞鼎            ,0,"38,225","-38,225",
 ,2609  ,陽明            ,0,"38,000","-38,000",
 ,2451  ,創見            ,0,"37,449","-37,449",
 ,3583  ,辛耘            ,0,"37,000","-37,000",
 ,3413  ,京鼎            ,0,"36,000","-36,000",
 ,4915  ,致伸            ,0,"35,396","-35,396",
 ,6139  ,亞翔            ,"2,000","34,000","-32,000",
 ,6449  ,鈺邦            ,0,"29,000","-29,000",
 ,5234  ,達興材料        ,"5,000","33,000","-28,000",
 ,3694  ,海華            ,"25,000","51,000","-26,000",
 ,6176  ,瑞儀            ,"3,000","27,661","-24,661",
 ,3046  ,建��            ,0,"24,000","-24,000",
 ,2347  ,聯強            ,"10,000","33,906","-23,906",
 ,2233  ,宇隆            ,0,"22,000","-22,000",
 ,3013  ,晟銘電          ,"56,000","78,000","-22,000",
 ,3661  ,世芯-KY         ,0,"22,000","-22,000",
 ,4571  ,鈞興-KY         ,0,"21,000","-21,000",
 ,5284  ,jpp-KY          ,0,"20,000","-20,000",
 ,2504  ,國產            ,0,"19,435","-19,435",
 ,4763  ,材料*-KY        ,"19,000","35,000","-16,000",
 ,6442  ,光聖            ,"22,000","38,000","-16,000",
 ,2364  ,倫飛            ,0,"15,000","-15,000",
 ,6805  ,富世達          ,"41,000","56,000","-15,000",
 ,8478  ,東哥遊艇        ,0,"15,000","-15,000",
 ,1513  ,中興電          ,0,"14,000","-14,000",
 ,4441  ,振大環球        ,"31,000","45,000","-14,000",
 ,6414  ,樺漢            ,0,"14,000","-14,000",
 ,6799  ,來頡            ,0,"14,000","-14,000",
 ,4906  ,正文            ,0,"10,804","-10,804",
 ,2385  ,群光            ,"5,000","14,927","-9,927",
 ,8150  ,南茂            ,0,"9,616","-9,616",
 ,2006  ,東和鋼鐵        ,0,"9,000","-9,000",
 ,2206  ,三陽工業        ,0,"9,000","-9,000",
 ,3712  ,永崴投控        ,0,"8,692","-8,692",
 ,3030  ,德律            ,"12,000","20,000","-8,000",
 ,8163  ,達方            ,0,"7,537","-7,537",
 ,3209  ,全科            ,0,"7,419","-7,419",
 ,2062  ,橋椿            ,0,"7,000","-7,000",
 ,4766  ,南寶            ,0,"6,438","-6,438",
 ,6670  ,復盛應用        ,"1,000","7,432","-6,432",
 ,9941  ,裕融            ,0,"6,000","-6,000",
 ,4532  ,瑞智            ,0,"5,469","-5,469",
 ,2387  ,精元            ,0,"5,433","-5,433",
 ,1532  ,勤美            ,0,"5,339","-5,339",
 ,5434  ,崇越            ,"1,000","6,000","-5,000",
 ,9917  ,中保科          ,0,"5,000","-5,000",
 ,2355  ,敬鵬            ,0,"4,766","-4,766",
 ,6189  ,豐藝            ,0,"4,639","-4,639",
 ,1476  ,儒鴻            ,0,"4,000","-4,000",
 ,2597  ,潤弘            ,0,"4,000","-4,000",
 ,6409  ,旭隼            ,0,"4,000","-4,000",
 ,1307  ,三芳            ,0,"3,912","-3,912",
 ,3532  ,台勝科          ,0,"3,887","-3,887",
 ,2439  ,美律            ,0,"3,837","-3,837",
 ,3023  ,信邦            ,"3,000","6,000","-3,000",
 ,3406  ,玉晶光          ,"2,000","5,000","-3,000",
 ,9802  ,鈺齊-KY         ,0,"3,000","-3,000",
 ,1522  ,堤維西          ,0,"2,955","-2,955",
 ,3010  ,華立            ,0,"2,745","-2,745",
 ,2606  ,裕民            ,0,"2,664","-2,664",
 ,2474  ,可成            ,"60,000","62,041","-2,041",
 ,2393  ,億光            ,0,"1,829","-1,829",
 ,2480  ,敦陽科          ,0,"1,776","-1,776",
 ,6412  ,群電            ,0,"1,373","-1,373",
 ,4961  ,天鈺            ,0,"1,322","-1,322",
 ,8081  ,致新            ,0,"1,227","-1,227",
 ,4919  ,新唐            ,0,"1,000","-1,000",
 ,2707  ,晶華            ,0,655,-655,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
