Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,"=""006208""",富邦台50        ,"202,000",0,"202,000",
 ,1702  ,南僑            ,"188,000",0,"188,000",
 ,6196  ,帆宣            ,"198,000","16,000","182,000",
 ,3010  ,華立            ,"189,000","12,000","177,000",
 ,1102  ,亞泥            ,"522,050","349,081","172,969",
 ,2354  ,鴻準            ,"166,345",0,"166,345",
 ,3017  ,奇鋐            ,"249,874","96,000","153,874",
 ,3515  ,華擎            ,"153,000",0,"153,000",
 ,1722  ,台肥            ,"144,000",0,"144,000",
 ,2449  ,京元電子        ,"1,231,876","1,088,911","142,965",
 ,6757  ,台灣虎航        ,"139,000",0,"139,000",
 ,5234  ,達興材料        ,"128,000",0,"128,000",
 ,3481  ,群創            ,"123,588","3,402","120,186",
 ,2345  ,智邦            ,"350,128","235,000","115,128",
 ,6531  ,愛普*           ,"114,000","3,000","111,000",
 ,6890  ,來億-KY         ,"104,000",0,"104,000",
 ,2308  ,台達電          ,"412,281","310,907","101,374",
 ,6191  ,精成科          ,"93,000",0,"93,000",
 ,2379  ,瑞昱            ,"96,772","5,013","91,759",
 ,4441  ,振大環球        ,"81,000",0,"81,000",
 ,6691  ,洋基工程        ,"77,000",0,"77,000",
 ,2409  ,友達            ,"93,885","19,427","74,458",
 ,2317  ,鴻海            ,"1,149,445","1,076,378","73,067",
 ,2454  ,聯發科          ,"136,729","68,314","68,415",
 ,6669  ,緯穎            ,"79,357","11,206","68,151",
 ,1522  ,堤維西          ,"65,380","1,386","63,994",
 ,6805  ,富世達          ,"224,000","162,000","62,000",
 ,4532  ,瑞智            ,"61,450",0,"61,450",
 ,8210  ,勤誠            ,"96,000","35,000","61,000",
 ,2881  ,富邦金          ,"65,548","5,183","60,365",
 ,6442  ,光聖            ,"55,000",0,"55,000",
 ,1210  ,大成            ,"100,000","47,000","53,000",
 ,2356  ,英業達          ,"53,000",155,"52,845",
 ,1560  ,中砂            ,"49,000",0,"49,000",
 ,3023  ,信邦            ,"47,000",0,"47,000",
 ,2204  ,中華            ,"44,520","1,690","42,830",
 ,1303  ,南亞            ,"41,000",0,"41,000",
 ,6770  ,力積電          ,"40,000",0,"40,000",
 ,2344  ,華邦電          ,"39,000",0,"39,000",
 ,6176  ,瑞儀            ,"44,051","6,244","37,807",
 ,1519  ,華城            ,"32,830",0,"32,830",
 ,2404  ,漢唐            ,"93,526","64,540","28,986",
 ,3034  ,聯詠            ,"87,322","58,793","28,529",
 ,6139  ,亞翔            ,"37,000","10,000","27,000",
 ,2023  ,燁輝            ,"24,000",0,"24,000",
 ,2385  ,群光            ,"37,680","13,913","23,767",
 ,2352  ,佳世達          ,"23,000",0,"23,000",
 ,6415  ,矽力*-KY        ,"22,000",0,"22,000",
 ,6670  ,復盛應用        ,"22,080",786,"21,294",
 ,3008  ,大立光          ,"20,777",0,"20,777",
 ,3443  ,創意            ,"20,495",50,"20,445",
 ,"=""0052  """,富邦科技        ,"20,000",0,"20,000",
 ,2313  ,華通            ,"19,000",0,"19,000",
 ,1229  ,聯華            ,"18,000",0,"18,000",
 ,3406  ,玉晶光          ,"18,000",0,"18,000",
 ,2347  ,聯強            ,"90,770","73,000","17,770",
 ,2504  ,國產            ,"126,860","110,116","16,744",
 ,3044  ,健鼎            ,"165,000","148,970","16,030",
 ,6412  ,群電            ,"14,100",0,"14,100",
 ,6781  ,AES-KY          ,"12,456",0,"12,456",
 ,2412  ,中華電          ,"13,774","1,718","12,056",
 ,2376  ,技嘉            ,"11,000",153,"10,847",
 ,5876  ,上海商銀        ,"13,677","3,000","10,677",
 ,2377  ,微星            ,"10,097",0,"10,097",
 ,2002  ,中鋼            ,"10,000",0,"10,000",
 ,5880  ,合庫金          ,"10,000",0,"10,000",
 ,1514  ,亞力            ,"8,000",0,"8,000",
 ,2049  ,上銀            ,"8,000",36,"7,964",
 ,6768  ,志強-KY         ,"33,000","26,870","6,130",
 ,2903  ,遠百            ,"6,000",0,"6,000",
 ,1717  ,長興            ,"5,000",0,"5,000",
 ,2855  ,統一證          ,"5,000",0,"5,000",
 ,3026  ,禾伸堂          ,"5,000",0,"5,000",
 ,6789  ,采鈺            ,"5,000",0,"5,000",
 ,6937  ,天虹            ,"5,000",0,"5,000",
 ,1301  ,台塑            ,"4,000",0,"4,000",
 ,1476  ,儒鴻            ,"3,631",104,"3,527",
 ,1590  ,亞德客-KY       ,"3,352",0,"3,352",
 ,2820  ,華票            ,"3,000",0,"3,000",
 ,6446  ,藥華藥          ,"3,000",0,"3,000",
 ,1736  ,喬山            ,"2,000",0,"2,000",
 ,3376  ,新日興          ,"2,000",0,"2,000",
 ,5434  ,崇越            ,"2,000",0,"2,000",
 ,2059  ,川湖            ,"21,427","19,558","1,869",
 ,1513  ,中興電          ,"1,620",0,"1,620",
 ,1503  ,士電            ,"1,176",0,"1,176",
 ,2633  ,台灣高鐵        ,"1,000",0,"1,000",
 ,6472  ,保瑞            ,"1,000",0,"1,000",
 ,6505  ,台塑化          ,"1,000",0,"1,000",
 ,8926  ,台汽電          ,"1,000",0,"1,000",
 ,2801  ,彰銀            ,"1,000",408,592,
 ,2615  ,萬海            ,"1,000",712,288,
 ,6409  ,旭隼            ,220,13,207,
 ,3231  ,緯創            ,"79,621","7,179,275","-7,099,654",
 ,8046  ,南電            ,"41,000","2,995,000","-2,954,000",
 ,1504  ,東元            ,"8,986","2,843,000","-2,834,014",
 ,"=""00965 """,元大航太防衛科技,0,"2,600,000","-2,600,000",
 ,2353  ,宏��            ,"867,690","2,918,076","-2,050,386",
 ,3037  ,欣興            ,"191,987","2,119,000","-1,927,013",
 ,2327  ,國巨*           ,"191,041","1,403,047","-1,212,006",
 ,6005  ,群益證          ,0,"1,136,955","-1,136,955",
 ,2301  ,光寶科          ,"84,132","1,158,568","-1,074,436",
 ,3450  ,聯鈞            ,0,"971,000","-971,000",
 ,4958  ,臻鼎-KY         ,"69,000","960,878","-891,878",
 ,8464  ,億豐            ,0,"853,000","-853,000",
 ,3033  ,威健            ,0,"768,516","-768,516",
 ,4915  ,致伸            ,"12,000","666,210","-654,210",
 ,2360  ,致茂            ,"163,432","751,063","-587,631",
 ,3712  ,永崴投控        ,0,"561,190","-561,190",
 ,3189  ,景碩            ,"360,000","892,000","-532,000",
 ,2883  ,凱基金          ,"40,000","566,412","-526,412",
 ,2892  ,第一金          ,"10,000","533,987","-523,987",
 ,2451  ,創見            ,"5,000","527,470","-522,470",
 ,5388  ,中磊            ,0,"473,000","-473,000",
 ,3035  ,智原            ,"3,000","420,000","-417,000",
 ,3042  ,晶技            ,0,"412,270","-412,270",
 ,6257  ,矽格            ,"26,000","393,278","-367,278",
 ,2395  ,研華            ,"40,801","351,000","-310,199",
 ,3005  ,神基            ,"5,000","311,080","-306,080",
 ,1307  ,三芳            ,0,"300,000","-300,000",
 ,2492  ,華新科          ,"2,000","300,000","-298,000",
 ,4904  ,遠傳            ,"8,338","304,080","-295,742",
 ,2382  ,廣達            ,"189,508","484,370","-294,862",
 ,2543  ,皇昌            ,0,"281,000","-281,000",
 ,2885  ,元大金          ,"126,000","355,277","-229,277",
 ,2441  ,超豐            ,0,"223,000","-223,000",
 ,3045  ,台灣大          ,"1,000","212,030","-211,030",
 ,2610  ,華航            ,"68,000","270,000","-202,000",
 ,"=""00639 """,富邦深100       ,0,"200,000","-200,000",
 ,6239  ,力成            ,"246,000","436,830","-190,830",
 ,2371  ,大同            ,"9,345","200,000","-190,655",
 ,6177  ,達麗            ,0,"184,000","-184,000",
 ,2603  ,長榮            ,"6,993","164,000","-157,007",
 ,2393  ,億光            ,"79,530","202,893","-123,363",
 ,2355  ,敬鵬            ,0,"108,640","-108,640",
 ,3014  ,聯陽            ,"3,000","111,570","-108,570",
 ,6919  ,康霈*           ,0,"100,029","-100,029",
 ,"=""00646 """,元大S&P500      ,0,"100,000","-100,000",
 ,"=""00713 """,元大台灣高息低波,0,"100,000","-100,000",
 ,3653  ,健策            ,"36,141","127,500","-91,359",
 ,6515  ,穎崴            ,"23,230","109,500","-86,270",
 ,2474  ,可成            ,"164,971","249,673","-84,702",
 ,3592  ,瑞鼎            ,0,"84,223","-84,223",
 ,2324  ,仁寶            ,"52,000","135,269","-83,269",
 ,2228  ,劍麟            ,0,"83,000","-83,000",
 ,4766  ,南寶            ,0,"79,190","-79,190",
 ,3661  ,世芯-KY         ,"18,196","97,337","-79,141",
 ,1477  ,聚陽            ,"110,000","187,711","-77,711",
 ,6278  ,台表科          ,0,"73,740","-73,740",
 ,3665  ,貿聯-KY         ,"51,000","123,035","-72,035",
 ,2439  ,美律            ,"13,160","82,174","-69,014",
 ,3013  ,晟銘電          ,0,"68,000","-68,000",
 ,3090  ,日電貿          ,0,"63,330","-63,330",
 ,6526  ,達發            ,"1,000","62,000","-61,000",
 ,2727  ,王品            ,0,"60,000","-60,000",
 ,6799  ,來頡            ,0,"57,000","-57,000",
 ,2233  ,宇隆            ,0,"54,000","-54,000",
 ,2707  ,晶華            ,0,"52,000","-52,000",
 ,5269  ,祥碩            ,"3,845","55,000","-51,155",
 ,2458  ,義隆            ,"5,000","53,636","-48,636",
 ,2211  ,長榮鋼          ,"3,000","51,120","-48,120",
 ,4968  ,立積            ,0,"47,000","-47,000",
 ,1402  ,遠東新          ,0,"46,274","-46,274",
 ,2206  ,三陽工業        ,0,"41,000","-41,000",
 ,2006  ,東和鋼鐵        ,0,"40,000","-40,000",
 ,2357  ,華碩            ,"17,166","56,423","-39,257",
 ,"=""00881 """,國泰台灣科技龍頭,"162,000","200,000","-38,000",
 ,3533  ,嘉澤            ,"4,449","35,000","-30,551",
 ,2607  ,榮運            ,0,"28,000","-28,000",
 ,2609  ,陽明            ,"4,200","31,393","-27,193",
 ,8996  ,高力            ,"57,000","81,000","-24,000",
 ,9917  ,中保科          ,0,"23,000","-23,000",
 ,1409  ,新纖            ,0,"21,000","-21,000",
 ,6414  ,樺漢            ,0,"21,000","-21,000",
 ,2850  ,新產            ,0,"20,000","-20,000",
 ,6906  ,現觀科          ,0,"19,000","-19,000",
 ,2891C ,中信金丙特      ,0,"18,000","-18,000",
 ,6271  ,同欣電          ,0,"17,000","-17,000",
 ,6491  ,晶碩            ,0,"17,000","-17,000",
 ,7722  ,LINEPAY         ,0,"16,000","-16,000",
 ,9939  ,宏全            ,0,"16,000","-16,000",
 ,1215  ,卜蜂            ,0,"15,000","-15,000",
 ,8016  ,矽創            ,0,"12,700","-12,700",
 ,2455  ,全新            ,0,"12,000","-12,000",
 ,2606  ,裕民            ,0,"11,140","-11,140",
 ,6285  ,啟��            ,"4,142","15,000","-10,858",
 ,6605  ,帝寶            ,0,"9,000","-9,000",
 ,1532  ,勤美            ,0,"8,636","-8,636",
 ,2501  ,國建            ,0,"7,000","-7,000",
 ,4927  ,泰鼎-KY         ,0,"6,465","-6,465",
 ,2897  ,王道銀行        ,0,"5,000","-5,000",
 ,1104  ,環泥            ,0,"4,000","-4,000",
 ,8081  ,致新            ,0,"4,000","-4,000",
 ,3413  ,京鼎            ,0,"3,000","-3,000",
 ,3209  ,全科            ,0,"1,515","-1,515",
 ,2852  ,第一保          ,0,"1,153","-1,153",
 ,1712  ,興農            ,0,"1,000","-1,000",
 ,4720  ,德淵            ,0,513,-513,
 ,3038  ,全台            ,0,490,-490,
 ,9924  ,福興            ,0,452,-452,
 ,2527  ,宏璟            ,0,331,-331,
 ,1558  ,伸興            ,0,196,-196,
 ,6754  ,匯僑設計        ,0,71,-71,
 ,8454  ,富邦媒          ,0,63,-63,
 ,2912  ,統一超          ,"1,000","1,000",0,
 ,8422  ,可寧衛          ,"1,000","1,000",0,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
