Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,3013  ,晟銘電          ,"141,000",0,"141,000",
 ,2303  ,聯電            ,"472,085","336,400","135,685",
 ,8996  ,高力            ,"140,000","11,000","129,000",
 ,6213  ,聯茂            ,"125,000",0,"125,000",
 ,3702  ,大聯大          ,"114,000",0,"114,000",
 ,3661  ,世芯-KY         ,"100,017",0,"100,017",
 ,1519  ,華城            ,"99,937",0,"99,937",
 ,8210  ,勤誠            ,"100,000","2,000","98,000",
 ,2542  ,興富發          ,"95,000",0,"95,000",
 ,4967  ,十銓            ,"93,000",0,"93,000",
 ,6531  ,愛普*           ,"80,000",0,"80,000",
 ,8021  ,尖點            ,"74,000",0,"74,000",
 ,4763  ,材料*-KY        ,"70,000",0,"70,000",
 ,3481  ,群創            ,"75,838","9,100","66,738",
 ,3030  ,德律            ,"53,000",0,"53,000",
 ,3167  ,大量            ,"50,000",0,"50,000",
 ,5234  ,達興材料        ,"48,000",0,"48,000",
 ,3715  ,定穎投控        ,"45,000",0,"45,000",
 ,3515  ,華擎            ,"44,000",0,"44,000",
 ,6691  ,洋基工程        ,"43,000",0,"43,000",
 ,2455  ,全新            ,"41,000",0,"41,000",
 ,2409  ,友達            ,"66,065","30,000","36,065",
 ,6472  ,保瑞            ,"36,000",0,"36,000",
 ,1605  ,華新            ,"33,670",0,"33,670",
 ,6757  ,台灣虎航        ,"27,000",0,"27,000",
 ,5871  ,中租-KY         ,"46,326","21,000","25,326",
 ,1722  ,台肥            ,"24,000","3,000","21,000",
 ,6442  ,光聖            ,"20,000",0,"20,000",
 ,2002  ,中鋼            ,"17,475",0,"17,475",
 ,2892  ,第一金          ,"16,373",0,"16,373",
 ,6271  ,同欣電          ,"16,000",0,"16,000",
 ,5880  ,合庫金          ,"15,289",0,"15,289",
 ,2354  ,鴻準            ,"12,137",0,"12,137",
 ,6415  ,矽力*-KY        ,"10,000","1,000","9,000",
 ,3023  ,信邦            ,"8,000",0,"8,000",
 ,1303  ,南亞            ,"7,078",0,"7,078",
 ,2377  ,微星            ,"6,892",0,"6,892",
 ,1301  ,台塑            ,"5,918",0,"5,918",
 ,2395  ,研華            ,"4,666",0,"4,666",
 ,3008  ,大立光          ,"3,803",0,"3,803",
 ,3406  ,玉晶光          ,"3,000",0,"3,000",
 ,1503  ,士電            ,"2,744",0,"2,744",
 ,1560  ,中砂            ,"2,000",0,"2,000",
 ,2208  ,台船            ,"2,000",0,"2,000",
 ,2634  ,漢翔            ,"2,000",0,"2,000",
 ,6789  ,采鈺            ,"1,000",0,"1,000",
 ,8046  ,南電            ,"1,000",0,"1,000",
 ,6409  ,旭隼            ,514,0,514,
 ,6191  ,精成科          ,"326,000","3,898,338","-3,572,338",
 ,2353  ,宏��            ,"7,000","2,975,000","-2,968,000",
 ,2313  ,華通            ,"2,000","2,439,000","-2,437,000",
 ,"=""0050  """,元大台灣50      ,"1,438,000","3,175,000","-1,737,000",
 ,1802  ,台玻            ,0,"1,600,000","-1,600,000",
 ,1504  ,東元            ,"11,634","1,175,000","-1,163,366",
 ,2884  ,玉山金          ,"217,357","1,336,000","-1,118,643",
 ,4915  ,致伸            ,0,"684,000","-684,000",
 ,4904  ,遠傳            ,"2,388","637,000","-634,612",
 ,2393  ,億光            ,0,"604,000","-604,000",
 ,5388  ,中磊            ,0,"584,000","-584,000",
 ,2618  ,長榮航          ,0,"564,000","-564,000",
 ,2474  ,可成            ,"36,323","588,600","-552,277",
 ,2371  ,大同            ,"15,506","556,000","-540,494",
 ,6285  ,啟��            ,"26,664","551,081","-524,417",
 ,5876  ,上海商銀        ,"5,832","481,000","-475,168",
 ,5434  ,崇越            ,0,"470,000","-470,000",
 ,2105  ,正新            ,"13,376","417,000","-403,624",
 ,2610  ,華航            ,0,"388,000","-388,000",
 ,2327  ,國巨*           ,"20,351","408,000","-387,649",
 ,2441  ,超豐            ,0,"361,000","-361,000",
 ,1215  ,卜蜂            ,0,"360,000","-360,000",
 ,"=""00965 """,元大航太防衛科技,0,"350,000","-350,000",
 ,6196  ,帆宣            ,0,"312,000","-312,000",
 ,3036  ,文曄            ,"104,000","401,000","-297,000",
 ,2059  ,川湖            ,"10,016","297,000","-286,984",
 ,3583  ,辛耘            ,0,"266,000","-266,000",
 ,9941  ,裕融            ,0,"244,000","-244,000",
 ,"=""00713 """,元大台灣高息低波,0,"243,000","-243,000",
 ,2357  ,華碩            ,"8,203","246,000","-237,797",
 ,1102  ,亞泥            ,"120,048","346,000","-225,952",
 ,2324  ,仁寶            ,"10,000","218,000","-208,000",
 ,3592  ,瑞鼎            ,0,"201,000","-201,000",
 ,6805  ,富世達          ,"197,000","397,000","-200,000",
 ,4958  ,臻鼎-KY         ,"2,000","186,000","-184,000",
 ,2885  ,元大金          ,"16,383","200,000","-183,617",
 ,"=""00646 """,元大S&P500      ,0,"180,000","-180,000",
 ,1477  ,聚陽            ,"20,000","190,000","-170,000",
 ,3010  ,華立            ,0,"169,000","-169,000",
 ,3034  ,聯詠            ,"23,355","182,000","-158,645",
 ,2006  ,東和鋼鐵        ,0,"145,000","-145,000",
 ,6257  ,矽格            ,"14,000","135,000","-121,000",
 ,2345  ,智邦            ,"27,089","148,000","-120,911",
 ,2206  ,三陽工業        ,0,"112,000","-112,000",
 ,3045  ,台灣大          ,"402,309","513,000","-110,691",
 ,1210  ,大成            ,"19,000","122,000","-103,000",
 ,3014  ,聯陽            ,0,"100,000","-100,000",
 ,6438  ,迅得            ,0,"100,000","-100,000",
 ,9939  ,宏全            ,0,"97,000","-97,000",
 ,6176  ,瑞儀            ,"4,198","90,000","-85,802",
 ,2454  ,聯發科          ,"50,851","133,000","-82,149",
 ,3706  ,神達            ,"2,000","81,600","-79,600",
 ,2607  ,榮運            ,0,"73,000","-73,000",
 ,6005  ,群益證          ,0,"72,000","-72,000",
 ,1402  ,遠東新          ,0,"69,000","-69,000",
 ,3563  ,牧德            ,0,"67,000","-67,000",
 ,6278  ,台表科          ,0,"67,000","-67,000",
 ,2504  ,國產            ,0,"65,000","-65,000",
 ,9917  ,中保科          ,0,"64,000","-64,000",
 ,6526  ,達發            ,"1,000","64,000","-63,000",
 ,2027  ,大成鋼          ,0,"60,000","-60,000",
 ,2360  ,致茂            ,"21,342","78,500","-57,158",
 ,4770  ,上品            ,0,"57,000","-57,000",
 ,4938  ,和碩            ,"23,073","75,000","-51,927",
 ,2385  ,群光            ,"1,000","45,800","-44,800",
 ,6515  ,穎崴            ,"1,000","40,000","-39,000",
 ,1434  ,福懋            ,0,"32,000","-32,000",
 ,2606  ,裕民            ,0,"32,000","-32,000",
 ,2891C ,中信金丙特      ,0,"30,000","-30,000",
 ,6919  ,康霈*           ,217,"30,000","-29,783",
 ,2404  ,漢唐            ,"8,228","38,000","-29,772",
 ,2347  ,聯強            ,"3,000","32,000","-29,000",
 ,6605  ,帝寶            ,0,"23,000","-23,000",
 ,2520  ,冠德            ,0,"22,000","-22,000",
 ,4766  ,南寶            ,0,"21,000","-21,000",
 ,4961  ,天鈺            ,0,"21,000","-21,000",
 ,6768  ,志強-KY         ,0,"21,000","-21,000",
 ,3338  ,泰碩            ,0,"20,960","-20,960",
 ,6799  ,來頡            ,0,"20,000","-20,000",
 ,1326  ,台化            ,0,"17,000","-17,000",
 ,6177  ,達麗            ,0,"17,000","-17,000",
 ,3533  ,嘉澤            ,0,"16,000","-16,000",
 ,6937  ,天虹            ,0,"15,000","-15,000",
 ,2609  ,陽明            ,"3,383","16,400","-13,017",
 ,2845  ,遠東銀          ,0,"13,000","-13,000",
 ,9938  ,百和            ,0,"13,000","-13,000",
 ,3005  ,神基            ,"1,000","12,000","-11,000",
 ,2633  ,台灣高鐵        ,0,"10,000","-10,000",
 ,2436  ,偉詮電          ,0,"9,000","-9,000",
 ,5269  ,祥碩            ,"1,000","10,000","-9,000",
 ,6770  ,力積電          ,"8,000","16,000","-8,000",
 ,9945  ,潤泰新          ,0,"8,000","-8,000",
 ,2615  ,萬海            ,"1,308","9,000","-7,692",
 ,2376  ,技嘉            ,"1,000","7,000","-6,000",
 ,6670  ,復盛應用        ,0,"6,000","-6,000",
 ,6890  ,來億-KY         ,0,"5,500","-5,500",
 ,1513  ,中興電          ,"3,780","9,000","-5,220",
 ,2637  ,慧洋-KY         ,0,"4,900","-4,900",
 ,2603  ,長榮            ,"1,238","6,100","-4,862",
 ,2383  ,台光電          ,"67,345","71,000","-3,655",
 ,2352  ,佳世達          ,"3,000","6,000","-3,000",
 ,2915  ,潤泰全          ,0,"3,000","-3,000",
 ,3017  ,奇鋐            ,"25,057","28,000","-2,943",
 ,2451  ,創見            ,0,"2,200","-2,200",
 ,3189  ,景碩            ,0,"2,000","-2,000",
 ,8454  ,富邦媒          ,0,"2,000","-2,000",
 ,2207  ,和泰車          ,61,"2,000","-1,939",
 ,2912  ,統一超          ,"1,116","3,000","-1,884",
 ,2887F ,台新新光戊特二  ,0,"1,000","-1,000",
 ,3413  ,京鼎            ,0,"1,000","-1,000",
 ,6206  ,飛捷            ,0,"1,000","-1,000",
 ,8112A ,至上甲特        ,0,"1,000","-1,000",
 ,2439  ,美律            ,0,900,-900,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
