Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,2474  ,可成            ,"92,000","472,349","-380,349",
 ,3653  ,健策            ,"22,500","396,883","-374,383",
 ,6176  ,瑞儀            ,"10,000","376,644","-366,644",
 ,2801  ,彰銀            ,0,"360,000","-360,000",
 ,6781  ,AES-KY          ,0,"359,000","-359,000",
 ,6278  ,台表科          ,0,"356,522","-356,522",
 ,3005  ,神基            ,"9,000","360,343","-351,343",
 ,2393  ,億光            ,0,"326,849","-326,849",
 ,3189  ,景碩            ,"12,000","338,000","-326,000",
 ,2404  ,漢唐            ,"6,000","315,826","-309,826",
 ,6257  ,矽格            ,0,"306,267","-306,267",
 ,2324  ,仁寶            ,"2,818,000","3,122,984","-304,984",
 ,2015  ,豐興            ,0,"298,000","-298,000",
 ,2357  ,華碩            ,"16,000","312,007","-296,007",
 ,2539  ,櫻花建          ,0,"293,983","-293,983",
 ,2637  ,慧洋-KY         ,0,"289,000","-289,000",
 ,3034  ,聯詠            ,"84,000","369,306","-285,306",
 ,5880  ,合庫金          ,"25,000","297,000","-272,000",
 ,3036  ,文曄            ,"433,000","703,000","-270,000",
 ,2308  ,台達電          ,"23,000","271,000","-248,000",
 ,2454  ,聯發科          ,"64,000","305,044","-241,044",
 ,4915  ,致伸            ,0,"235,727","-235,727",
 ,4968  ,立積            ,0,"229,000","-229,000",
 ,2504  ,國產            ,0,"222,010","-222,010",
 ,9904  ,寶成            ,0,"218,000","-218,000",
 ,6412  ,群電            ,0,"208,119","-208,119",
 ,5388  ,中磊            ,0,"200,000","-200,000",
 ,3017  ,奇鋐            ,"50,000","247,000","-197,000",
 ,8070  ,長華*           ,0,"193,505","-193,505",
 ,2834  ,臺企銀          ,0,"191,000","-191,000",
 ,2880  ,華南金          ,"187,000","364,000","-177,000",
 ,2360  ,致茂            ,"96,000","268,000","-172,000",
 ,2439  ,美律            ,0,"171,056","-171,056",
 ,4770  ,上品            ,0,"168,000","-168,000",
 ,2412  ,中華電          ,0,"159,000","-159,000",
 ,8464  ,億豐            ,0,"157,243","-157,243",
 ,1216  ,統一            ,"57,000","211,471","-154,471",
 ,3035  ,智原            ,0,"146,000","-146,000",
 ,9939  ,宏全            ,"29,000","175,000","-146,000",
 ,1519  ,華城            ,0,"145,126","-145,126",
 ,2610  ,華航            ,"383,000","525,000","-142,000",
 ,2458  ,義隆            ,"178,000","313,230","-135,230",
 ,2617  ,台航            ,0,"132,000","-132,000",
 ,2006  ,東和鋼鐵        ,0,"125,997","-125,997",
 ,9958  ,世紀鋼          ,0,"118,000","-118,000",
 ,2383  ,台光電          ,"6,000","122,600","-116,600",
 ,1612  ,宏泰            ,0,"112,000","-112,000",
 ,3376  ,新日興          ,0,"110,000","-110,000",
 ,2436  ,偉詮電          ,0,"106,000","-106,000",
 ,9937  ,全國            ,0,"105,000","-105,000",
 ,2379  ,瑞昱            ,"29,000","133,000","-104,000",
 ,6472  ,保瑞            ,0,"95,765","-95,765",
 ,1560  ,中砂            ,0,"91,000","-91,000",
 ,1616  ,億泰            ,0,"84,000","-84,000",
 ,4766  ,南寶            ,0,"83,314","-83,314",
 ,2402  ,毅嘉            ,0,"80,000","-80,000",
 ,9917  ,中保科          ,0,"80,000","-80,000",
 ,2845  ,遠東銀          ,0,"75,000","-75,000",
 ,1215  ,卜蜂            ,"113,000","186,000","-73,000",
 ,6531  ,愛普*           ,"24,000","95,000","-71,000",
 ,3533  ,嘉澤            ,"13,000","83,895","-70,895",
 ,2727  ,王品            ,0,"70,101","-70,101",
 ,6206  ,飛捷            ,0,"70,000","-70,000",
 ,3592  ,瑞鼎            ,0,"69,588","-69,588",
 ,5243  ,乙盛-KY         ,0,"69,000","-69,000",
 ,6196  ,帆宣            ,0,"67,000","-67,000",
 ,8016  ,矽創            ,0,"66,810","-66,810",
 ,2427  ,三商電          ,0,"65,000","-65,000",
 ,2915  ,潤泰全          ,0,"64,000","-64,000",
 ,3042  ,晶技            ,0,"61,806","-61,806",
 ,1736  ,喬山            ,0,"61,000","-61,000",
 ,6197  ,佳必琪          ,0,"59,000","-59,000",
 ,9927  ,泰銘            ,0,"59,000","-59,000",
 ,2607  ,榮運            ,0,"58,000","-58,000",
 ,6789  ,采鈺            ,"8,000","66,000","-58,000",
 ,1720  ,生達            ,0,"56,000","-56,000",
 ,3694  ,海華            ,0,"56,000","-56,000",
 ,"=""00708L""",期元大S&P黃金正2,0,"53,000","-53,000",
 ,5222  ,全訊            ,0,"52,000","-52,000",
 ,4583  ,台灣精銳        ,0,"50,000","-50,000",
 ,2371  ,大同            ,0,"49,000","-49,000",
 ,3617  ,碩天            ,0,"48,000","-48,000",
 ,1319  ,東陽            ,0,"47,000","-47,000",
 ,1806  ,冠軍            ,0,"46,676","-46,676",
 ,3032  ,偉訓            ,0,"45,000","-45,000",
 ,3583  ,辛耘            ,0,"41,000","-41,000",
 ,2890  ,永豐金          ,"493,000","533,000","-40,000",
 ,4961  ,天鈺            ,0,"39,644","-39,644",
 ,2850  ,新產            ,0,"39,000","-39,000",
 ,6670  ,復盛應用        ,0,"37,015","-37,015",
 ,3010  ,華立            ,0,"36,493","-36,493",
 ,5434  ,崇越            ,"4,000","38,000","-34,000",
 ,2606  ,裕民            ,0,"33,994","-33,994",
 ,6449  ,鈺邦            ,0,"32,000","-32,000",
 ,1402  ,遠東新          ,"397,000","428,000","-31,000",
 ,1537  ,廣隆            ,0,"31,000","-31,000",
 ,1904  ,正隆            ,0,"29,814","-29,814",
 ,1434  ,福懋            ,0,"28,000","-28,000",
 ,3046  ,建��            ,0,"27,000","-27,000",
 ,8996  ,高力            ,0,"26,000","-26,000",
 ,1532  ,勤美            ,0,"24,218","-24,218",
 ,2233  ,宇隆            ,0,"24,000","-24,000",
 ,6409  ,旭隼            ,0,"24,000","-24,000",
 ,3209  ,全科            ,0,"23,937","-23,937",
 ,4571  ,鈞興-KY         ,0,"23,000","-23,000",
 ,8150  ,南茂            ,0,"22,240","-22,240",
 ,2364  ,倫飛            ,0,"22,000","-22,000",
 ,5284  ,jpp-KY          ,0,"22,000","-22,000",
 ,6285  ,啟��            ,"10,000","32,000","-22,000",
 ,4906  ,正文            ,0,"21,618","-21,618",
 ,3030  ,德律            ,0,"21,000","-21,000",
 ,3712  ,永崴投控        ,0,"20,573","-20,573",
 ,2355  ,敬鵬            ,0,"20,299","-20,299",
 ,6799  ,來頡            ,0,"20,000","-20,000",
 ,6944  ,兆聯實業        ,0,"20,000","-20,000",
 ,1522  ,堤維西          ,0,"17,187","-17,187",
 ,6139  ,亞翔            ,"5,000","22,000","-17,000",
 ,4532  ,瑞智            ,0,"16,408","-16,408",
 ,8028  ,昇陽半導體      ,"97,000","113,000","-16,000",
 ,8210  ,勤誠            ,"28,000","44,000","-16,000",
 ,8478  ,東哥遊艇        ,0,"16,000","-16,000",
 ,3014  ,聯陽            ,0,"15,844","-15,844",
 ,8163  ,達方            ,0,"15,081","-15,081",
 ,4755  ,三福化          ,0,"15,000","-15,000",
 ,6414  ,樺漢            ,0,"15,000","-15,000",
 ,1609  ,大亞            ,0,"13,687","-13,687",
 ,2062  ,橋椿            ,0,"13,000","-13,000",
 ,3413  ,京鼎            ,0,"13,000","-13,000",
 ,2211  ,長榮鋼          ,"182,000","194,983","-12,983",
 ,8081  ,致新            ,0,"12,456","-12,456",
 ,1307  ,三芳            ,0,"11,737","-11,737",
 ,6768  ,志強-KY         ,0,"11,081","-11,081",
 ,3023  ,信邦            ,"7,000","18,000","-11,000",
 ,6605  ,帝寶            ,"7,000","18,000","-11,000",
 ,9938  ,百和            ,0,"11,000","-11,000",
 ,2387  ,精元            ,0,"10,871","-10,871",
 ,6505  ,台塑化          ,"3,000","12,959","-9,959",
 ,6189  ,豐藝            ,0,"9,282","-9,282",
 ,1513  ,中興電          ,0,"9,000","-9,000",
 ,2312  ,金寶            ,0,"9,000","-9,000",
 ,3406  ,玉晶光          ,"4,000","12,000","-8,000",
 ,9941  ,裕融            ,0,"8,000","-8,000",
 ,3532  ,台勝科          ,0,"7,778","-7,778",
 ,2852  ,第一保          ,0,"6,921","-6,921",
 ,6214  ,精誠            ,0,"6,524","-6,524",
 ,1476  ,儒鴻            ,0,"6,243","-6,243",
 ,6689  ,伊雲谷          ,0,"6,032","-6,032",
 ,2362  ,藍天            ,0,"6,000","-6,000",
 ,2597  ,潤弘            ,0,"5,000","-5,000",
 ,2480  ,敦陽科          ,0,"4,553","-4,553",
 ,1582  ,信錦            ,0,"4,000","-4,000",
 ,3033  ,威健            ,"44,000","47,883","-3,883",
 ,4720  ,德淵            ,0,"3,080","-3,080",
 ,1301  ,台塑            ,"3,000","6,000","-3,000",
 ,1503  ,士電            ,0,"3,000","-3,000",
 ,2201  ,裕隆            ,0,"3,000","-3,000",
 ,2337  ,旺宏            ,0,"3,000","-3,000",
 ,3022  ,威強電          ,0,"3,000","-3,000",
 ,3038  ,全台            ,0,"2,943","-2,943",
 ,9924  ,福興            ,0,"2,713","-2,713",
 ,6873  ,泓德能源        ,0,"2,390","-2,390",
 ,2363  ,矽統            ,0,"2,000","-2,000",
 ,2421  ,建準            ,0,"2,000","-2,000",
 ,2495  ,普安            ,0,"2,000","-2,000",
 ,2887F ,台新新光戊特二  ,0,"2,000","-2,000",
 ,6282  ,康舒            ,0,"2,000","-2,000",
 ,8215  ,明基材          ,0,"2,000","-2,000",
 ,2527  ,宏璟            ,0,"1,986","-1,986",
 ,2707  ,晶華            ,0,"1,967","-1,967",
 ,1558  ,伸興            ,0,"1,178","-1,178",
 ,1229  ,聯華            ,0,"1,000","-1,000",
 ,2049  ,上銀            ,0,"1,000","-1,000",
 ,2395  ,研華            ,"11,000","12,000","-1,000",
 ,2441  ,超豐            ,0,"1,000","-1,000",
 ,3380  ,明泰            ,0,"1,000","-1,000",
 ,3545  ,敦泰            ,0,"1,000","-1,000",
 ,4739  ,康普            ,0,"1,000","-1,000",
 ,9945  ,潤泰新          ,0,"1,000","-1,000",
 ,6754  ,匯僑設計        ,0,426,-426,
 ,3008  ,大立光          ,"4,000","4,221",-221,
 ,8046  ,南電            ,"5,000","5,216",-216,
 ,3090  ,日電貿          ,"113,000","113,029",-29,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
