Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,"=""006208""",富邦台50        ,0,"432,000","-432,000",
 ,2317  ,鴻海            ,"440,223","867,152","-426,929",
 ,2356  ,英業達          ,0,"414,000","-414,000",
 ,6285  ,啟��            ,"15,571","398,000","-382,429",
 ,3005  ,神基            ,0,"357,637","-357,637",
 ,1216  ,統一            ,"85,000","416,235","-331,235",
 ,2882  ,國泰金          ,"367,015","692,207","-325,192",
 ,3034  ,聯詠            ,"17,906","336,383","-318,477",
 ,1215  ,卜蜂            ,0,"309,000","-309,000",
 ,2357  ,華碩            ,"1,083","306,544","-305,461",
 ,2395  ,研華            ,764,"290,000","-289,236",
 ,8028  ,昇陽半導體      ,0,"286,000","-286,000",
 ,3042  ,晶技            ,0,"274,022","-274,022",
 ,2382  ,廣達            ,"5,254","265,802","-260,548",
 ,6177  ,達麗            ,0,"253,000","-253,000",
 ,2449  ,京元電子        ,"229,000","479,000","-250,000",
 ,1504  ,東元            ,"31,493","280,000","-248,507",
 ,2609  ,陽明            ,"2,000","247,000","-245,000",
 ,6239  ,力成            ,"61,000","294,464","-233,464",
 ,2327  ,國巨*           ,"164,646","370,000","-205,354",
 ,9941  ,裕融            ,0,"196,000","-196,000",
 ,4551  ,智伸科          ,0,"180,000","-180,000",
 ,3231  ,緯創            ,"40,310","220,000","-179,690",
 ,3036  ,文曄            ,"203,000","372,000","-169,000",
 ,6515  ,穎崴            ,"2,000","165,000","-163,000",
 ,2474  ,可成            ,"34,426","195,072","-160,646",
 ,3583  ,辛耘            ,0,"155,000","-155,000",
 ,2883  ,凱基金          ,"908,000","1,062,000","-154,000",
 ,2385  ,群光            ,"25,777","177,662","-151,885",
 ,2436  ,偉詮電          ,0,"150,000","-150,000",
 ,3044  ,健鼎            ,"207,000","345,922","-138,922",
 ,2404  ,漢唐            ,"8,263","146,430","-138,167",
 ,8016  ,矽創            ,0,"136,470","-136,470",
 ,2603  ,長榮            ,"1,000","136,079","-135,079",
 ,2344  ,華邦電          ,0,"120,000","-120,000",
 ,2355  ,敬鵬            ,0,"117,556","-117,556",
 ,2892  ,第一金          ,"9,000","123,000","-114,000",
 ,3014  ,聯陽            ,0,"109,627","-109,627",
 ,6438  ,迅得            ,0,"100,000","-100,000",
 ,3004  ,豐達科          ,0,"86,000","-86,000",
 ,4766  ,南寶            ,0,"79,938","-79,938",
 ,2883B ,凱基金乙特      ,0,"79,000","-79,000",
 ,2347  ,聯強            ,"58,750","134,531","-75,781",
 ,3592  ,瑞鼎            ,0,"74,972","-74,972",
 ,2707  ,晶華            ,0,"72,814","-72,814",
 ,2915  ,潤泰全          ,0,"67,000","-67,000",
 ,3090  ,日電貿          ,0,"66,986","-66,986",
 ,2451  ,創見            ,0,"65,453","-65,453",
 ,6526  ,達發            ,0,"65,000","-65,000",
 ,2360  ,致茂            ,"46,716","111,000","-64,284",
 ,2727  ,王品            ,0,"61,050","-61,050",
 ,9945  ,潤泰新          ,0,"60,000","-60,000",
 ,8046  ,南電            ,0,"56,000","-56,000",
 ,2211  ,長榮鋼          ,0,"53,676","-53,676",
 ,2006  ,東和鋼鐵        ,0,"52,997","-52,997",
 ,2027  ,大成鋼          ,"69,000","121,000","-52,000",
 ,2891C ,中信金丙特      ,0,"50,000","-50,000",
 ,1476  ,儒鴻            ,0,"38,621","-38,621",
 ,"=""00713 """,元大台灣高息低波,0,"34,000","-34,000",
 ,2606  ,裕民            ,0,"33,436","-33,436",
 ,3413  ,京鼎            ,0,"33,000","-33,000",
 ,6278  ,台表科          ,0,"31,776","-31,776",
 ,2458  ,義隆            ,0,"30,192","-30,192",
 ,6768  ,志強-KY         ,0,"29,623","-29,623",
 ,3305  ,昇貿            ,0,"28,000","-28,000",
 ,2379  ,瑞昱            ,"36,756","64,000","-27,244",
 ,2615  ,萬海            ,0,"25,000","-25,000",
 ,3702  ,大聯大          ,"119,000","144,000","-25,000",
 ,1532  ,勤美            ,0,"23,803","-23,803",
 ,1806  ,冠軍            ,0,"23,330","-23,330",
 ,6770  ,力積電          ,0,"23,000","-23,000",
 ,6446  ,藥華藥          ,0,"20,000","-20,000",
 ,6414  ,樺漢            ,0,"15,000","-15,000",
 ,6592B ,和潤企業乙特    ,0,"15,000","-15,000",
 ,1904  ,正隆            ,0,"14,901","-14,901",
 ,4938  ,和碩            ,"336,931","351,000","-14,069",
 ,3596  ,智易            ,0,"14,000","-14,000",
 ,3665  ,貿聯-KY         ,"41,000","55,000","-14,000",
 ,2059  ,川湖            ,"6,108","20,000","-13,892",
 ,3406  ,玉晶光          ,"4,000","17,000","-13,000",
 ,8464  ,億豐            ,0,"12,621","-12,621",
 ,6139  ,亞翔            ,"18,000","30,000","-12,000",
 ,2206  ,三陽工業        ,0,"9,819","-9,819",
 ,1402  ,遠東新          ,0,"9,000","-9,000",
 ,1560  ,中砂            ,"4,000","12,000","-8,000",
 ,5269  ,祥碩            ,0,"7,000","-7,000",
 ,6799  ,來頡            ,0,"7,000","-7,000",
 ,1609  ,大亞            ,0,"6,841","-6,841",
 ,3533  ,嘉澤            ,"1,000","7,000","-6,000",
 ,9910  ,豐泰            ,0,"5,122","-5,122",
 ,2539  ,櫻花建          ,0,"4,990","-4,990",
 ,2889  ,國票金          ,0,"4,000","-4,000",
 ,3035  ,智原            ,0,"4,000","-4,000",
 ,6689  ,伊雲谷          ,0,"3,015","-3,015",
 ,2597  ,潤弘            ,0,"3,000","-3,000",
 ,3189  ,景碩            ,0,"3,000","-3,000",
 ,5880  ,合庫金          ,0,"3,000","-3,000",
 ,9917  ,中保科          ,0,"3,000","-3,000",
 ,9958  ,世紀鋼          ,0,"3,000","-3,000",
 ,6214  ,精誠            ,0,"2,261","-2,261",
 ,7722  ,LINEPAY         ,0,"2,000","-2,000",
 ,8081  ,致新            ,0,"2,000","-2,000",
 ,6409  ,旭隼            ,110,"2,000","-1,890",
 ,3209  ,全科            ,0,"1,515","-1,515",
 ,6873  ,泓德能源        ,0,"1,194","-1,194",
 ,2852  ,第一保          ,0,"1,153","-1,153",
 ,2409  ,友達            ,"10,942","12,000","-1,058",
 ,2002  ,中鋼            ,0,"1,000","-1,000",
 ,4720  ,德淵            ,0,513,-513,
 ,3038  ,全台            ,0,490,-490,
 ,9924  ,福興            ,0,452,-452,
 ,2527  ,宏璟            ,0,331,-331,
 ,1558  ,伸興            ,0,196,-196,
 ,1519  ,華城            ,415,563,-148,
 ,6754  ,匯僑設計        ,0,71,-71,
 ,3045  ,台灣大          ,"4,000","4,000",0,
 ,6789  ,采鈺            ,"1,000","1,000",0,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
