證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""067451""",鈺齊國票47購02  ,0,0,0,0,0,0,"-30,000",0,0,0,"200,000","230,000","-30,000","-30,000"
"=""067435""",鴻海台新47購02  ,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""068553""",上証2X國票49購01,0,0,0,0,0,0,"-30,000",0,0,0,"104,000","134,000","-30,000","-30,000"
"=""061527""",偉詮電中信46購01,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""068534""",台積電富邦48購05,0,0,0,0,0,0,"-30,000",0,0,0,"52,000","82,000","-30,000","-30,000"
"=""068729""",金寶群益49購01  ,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""068761""",精銳凱基48購02  ,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""068399""",達興統一54購01  ,0,0,0,0,0,0,"-30,000",0,0,0,"40,000","70,000","-30,000","-30,000"
"=""068380""",華通統一52購01  ,0,0,0,0,0,0,"-30,000",0,0,0,"129,000","159,000","-30,000","-30,000"
"=""068367""",創意富邦4C購02  ,0,0,0,0,0,0,"-30,000",0,0,0,"156,000","186,000","-30,000","-30,000"
"=""05660P""",臺股指中信45售07,0,0,0,0,0,0,"-30,000",0,0,0,"101,000","131,000","-30,000","-30,000"
"=""04835P""",滬深2X永豐46售04,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""068315""",大立光元大48購01,0,0,0,0,0,0,"-30,000",0,0,0,"93,000","123,000","-30,000","-30,000"
"=""05594P""",和碩國票46售01  ,"10,000","10,000",0,0,0,0,"-30,000",0,0,0,"532,000","562,000","-30,000","-30,000"
"=""03990P""",臺股指元富42售06,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""068060""",道瓊銅凱基4B購01,0,0,0,0,0,0,"-30,000",0,0,0,"40,000","70,000","-30,000","-30,000"
"=""063662""",新日興元大46購05,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""04072P""",T50正2元富44售01,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
6477,安集            ,"13,000","43,000","-30,000",0,0,0,0,0,0,0,0,0,0,"-30,000"
3038,全台            ,0,"30,000","-30,000",0,0,0,0,0,0,0,0,0,0,"-30,000"
"=""04999P""",盟立元大44售05  ,0,0,0,0,0,0,"-30,000",0,0,0,"199,000","229,000","-30,000","-30,000"
"=""064177""",上銀統一4B購01  ,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""069298""",中磊元富48購01  ,0,0,0,0,0,0,"-30,000",0,0,0,"103,000","133,000","-30,000","-30,000"
"=""069235""",智原元富48購01  ,0,"10,000","-10,000",0,0,0,"-20,000",0,0,0,"10,000","30,000","-20,000","-30,000"
"=""068883""",台光電台新48購01,0,0,0,0,0,0,"-30,000",0,0,0,"50,000","80,000","-30,000","-30,000"
"=""069012""",jpp國票4A購01   ,0,0,0,0,0,0,"-30,000",0,0,0,"1,000","31,000","-30,000","-30,000"
"=""062692""",京元電永豐47購01,0,0,0,0,0,0,"-30,000",0,0,0,"10,000","40,000","-30,000","-30,000"
"=""068852""",健策中信49購01  ,0,0,0,0,0,0,"-30,000",0,0,0,"102,000","132,000","-30,000","-30,000"
"=""069511""",萬海永豐4A購01  ,0,0,0,0,0,0,"-30,000",0,0,0,"10,000","40,000","-30,000","-30,000"
"=""069522""",永光國票49購01  ,0,0,0,0,0,0,"-30,000",0,0,0,0,"30,000","-30,000","-30,000"
"=""006204""",永豐臺灣加權    ,0,0,0,0,0,0,"-30,187",0,0,0,0,"30,187","-30,187","-30,187"
"=""063457""",全新元大46購06  ,0,0,0,0,0,0,"-31,000",0,0,0,"733,000","764,000","-31,000","-31,000"
"=""061581""",世紀鋼凱基47購04,0,0,0,0,0,0,"-31,000",0,0,0,"12,000","43,000","-31,000","-31,000"
"=""062942""",金融類國票46購02,0,0,0,0,0,0,"-31,000",0,0,0,"10,000","41,000","-31,000","-31,000"
"=""065195""",智原凱基47購03  ,0,0,0,0,0,0,"-31,000",0,0,0,"121,000","152,000","-31,000","-31,000"
"=""060167""",精元元大46購01  ,0,0,0,0,0,0,"-31,000",0,0,0,"35,000","66,000","-31,000","-31,000"
"=""066303""",菱光元大47購02  ,0,0,0,0,0,0,"-31,000",0,0,0,"62,000","93,000","-31,000","-31,000"
"=""066029""",凱基金群益47購01,0,0,0,0,0,0,"-31,000",0,0,0,"63,000","94,000","-31,000","-31,000"
2228,劍麟            ,"13,000","13,000",0,0,"25,000","-25,000","-6,000","2,000","5,000","-3,000",0,"3,000","-3,000","-31,000"
"=""069166""",宏�眵峇@52購01  ,0,0,0,0,0,0,"-31,000",0,0,0,"57,000","88,000","-31,000","-31,000"
"=""05714P""",鴻海永豐46售10  ,0,0,0,0,0,0,"-31,000",0,0,0,"399,000","430,000","-31,000","-31,000"
8210,勤誠            ,"10,000","36,000","-26,000",0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-31,000"
"=""063632""",亞翔群益46購03  ,0,0,0,0,0,0,"-31,000",0,0,0,0,"31,000","-31,000","-31,000"
"=""068293""",台泥元大48購01  ,0,0,0,0,0,0,"-31,000",0,0,0,"687,000","718,000","-31,000","-31,000"
"=""068441""",元債2X凱基52購02,0,0,0,0,0,0,"-31,000",0,0,0,"10,000","41,000","-31,000","-31,000"
"=""067425""",矽力中信3B購01  ,0,0,0,0,0,0,"-31,000",0,0,0,"201,000","232,000","-31,000","-31,000"
"=""067428""",大成鋼兆豐3B購01,0,0,0,0,0,0,"-31,000",0,0,0,0,"31,000","-31,000","-31,000"
"=""067794""",神基元富4A購01  ,0,0,0,0,0,0,"-32,000",0,0,0,"129,000","161,000","-32,000","-32,000"
"=""067937""",佳能台新47購01  ,0,0,0,0,0,0,"-32,000",0,0,0,0,"32,000","-32,000","-32,000"
"=""068308""",漢唐元大48購03  ,0,0,0,0,0,0,"-32,000",0,0,0,"8,000","40,000","-32,000","-32,000"
3167,大量            ,"63,000","95,000","-32,000",0,0,0,0,0,0,0,0,0,0,"-32,000"
"=""05696P""",台積電元大45售27,0,0,0,0,0,0,"-32,000",0,0,0,"68,000","100,000","-32,000","-32,000"
"=""064155""",佳世達第一46購01,0,0,0,0,0,0,"-32,000",0,0,0,"15,000","47,000","-32,000","-32,000"
"=""069227""",台積電元富48購15,0,0,0,0,0,0,"-32,000",0,0,0,"3,000","35,000","-32,000","-32,000"
2009,第一銅          ,0,"32,000","-32,000",0,0,0,0,0,0,0,0,0,0,"-32,000"
"=""069459""",上銀元大48購04  ,0,0,0,0,0,0,"-32,000",0,0,0,"386,000","418,000","-32,000","-32,000"
"=""064300""",世芯元大46購36  ,0,0,0,0,0,0,"-32,000",0,0,0,"111,000","143,000","-32,000","-32,000"
"=""04366P""",臺股指凱基45售31,0,0,0,0,0,0,"-32,000",0,0,0,0,"32,000","-32,000","-32,000"
"=""065058""",世芯元大47購08  ,0,0,0,0,0,0,"-32,000",0,0,0,"47,000","79,000","-32,000","-32,000"
"=""063769""",昆盈元富46購01  ,0,0,0,0,0,0,"-32,000",0,0,0,0,"32,000","-32,000","-32,000"
"=""064928""",聯詠中信3B購01  ,0,0,0,0,0,0,"-32,000",0,0,0,"322,000","354,000","-32,000","-32,000"
"=""05760P""",鴻海國票47售03  ,0,0,0,0,0,0,"-32,000",0,0,0,"52,000","84,000","-32,000","-32,000"
"=""060714""",海悅群益47購01  ,0,0,0,0,0,0,"-32,000",0,0,0,"470,000","502,000","-32,000","-32,000"
"=""063030""",臺股指群益46購18,0,0,0,0,0,0,"-33,000",0,0,0,"15,000","48,000","-33,000","-33,000"
"=""063773""",裕民元富46購02  ,0,0,0,0,0,0,"-33,000",0,0,0,"80,000","113,000","-33,000","-33,000"
"=""05501P""",世芯永豐46售09  ,0,0,0,0,0,0,"-33,000",0,0,0,"207,000","240,000","-33,000","-33,000"
"=""066251""",和椿國票47購01  ,0,0,0,0,0,0,"-33,000",0,0,0,"372,000","405,000","-33,000","-33,000"
"=""066183""",直得永豐49購01  ,0,0,0,0,0,0,"-33,000",0,0,0,"7,000","40,000","-33,000","-33,000"
"=""066480""",群創元大47購07  ,0,0,0,0,0,0,"-33,000",0,0,0,"104,000","137,000","-33,000","-33,000"
"=""058875""",T50正2元大4C購01,0,0,0,0,0,0,"-33,000",0,0,0,"20,000","53,000","-33,000","-33,000"
"=""063568""",志聖永豐46購02  ,0,0,0,0,0,0,"-33,000",0,0,0,0,"33,000","-33,000","-33,000"
4930,燦星網          ,0,"33,000","-33,000",0,0,0,0,0,0,0,0,0,0,"-33,000"
4438,廣越            ,"23,000","54,000","-31,000",0,0,0,"-2,000","15,000","17,000","-2,000",0,0,0,"-33,000"
5533,皇鼎            ,"8,000","41,000","-33,000",0,0,0,0,0,0,0,0,0,0,"-33,000"
"=""068325""",精成科元大48購01,0,0,0,0,0,0,"-33,000",0,0,0,0,"33,000","-33,000","-33,000"
"=""05648P""",台灣50永豐46售01,0,0,0,0,0,0,"-33,000",0,0,0,"60,000","93,000","-33,000","-33,000"
"=""066938""",百和群益47購01  ,0,0,0,0,0,0,"-33,000",0,0,0,"172,000","205,000","-33,000","-33,000"
"=""05410P""",奇鋐凱基45售07  ,0,0,0,0,0,0,"-33,000",0,0,0,"94,000","127,000","-33,000","-33,000"
"=""067232""",台灣50元富47購11,0,0,0,0,0,0,"-34,000",0,0,0,"34,000","68,000","-34,000","-34,000"
"=""067581""",臺股指富邦49購08,0,0,0,0,0,0,"-34,000",0,0,0,"3,000","37,000","-34,000","-34,000"
"=""068212""",台化群益48購02  ,0,0,0,0,0,0,"-34,000",0,0,0,"10,000","44,000","-34,000","-34,000"
6177,達麗            ,"26,000","60,000","-34,000",0,0,0,0,0,0,0,0,0,0,"-34,000"
1445,大宇            ,0,"34,000","-34,000",0,0,0,0,0,0,0,0,0,0,"-34,000"
"=""068801""",和大國票49購01  ,0,0,0,0,0,0,"-34,000",0,0,0,"28,000","62,000","-34,000","-34,000"
"=""066893""",洋基元富47購05  ,"10,000",0,"10,000",0,0,0,"-44,000",0,0,0,"304,000","348,000","-44,000","-34,000"
"=""066565""",建準統一3B購01  ,0,0,0,0,0,0,"-34,000",0,0,0,"20,000","54,000","-34,000","-34,000"
"=""066413""",和椿國票48購02  ,0,0,0,0,0,0,"-34,000",0,0,0,"14,000","48,000","-34,000","-34,000"
"=""065262""",瑞祺元富54購01  ,0,0,0,0,0,0,"-34,000",0,0,0,"6,000","40,000","-34,000","-34,000"
"=""065538""",玉晶光富邦49購01,0,0,0,0,0,0,"-34,000",0,0,0,"67,000","101,000","-34,000","-34,000"
"=""063160""",亞光元富51購01  ,0,0,0,0,0,0,"-34,000",0,0,0,"34,000","68,000","-34,000","-34,000"
"=""063547""",FBNQ2X元富4C購02,0,0,0,0,0,0,"-34,000",0,0,0,"166,000","200,000","-34,000","-34,000"
"=""03529C""",臺股指凱基74牛02,0,0,0,0,0,0,"-35,000",0,0,0,0,"35,000","-35,000","-35,000"
"=""05087P""",台積電凱基44售15,0,0,0,0,0,0,"-35,000",0,0,0,"65,000","100,000","-35,000","-35,000"
"=""062145""",士電富邦48購02  ,0,0,0,0,0,0,"-35,000",0,0,0,"305,000","340,000","-35,000","-35,000"
"=""062914""",聯發科凱基46購09,0,0,0,0,0,0,"-35,000",0,0,0,"10,000","45,000","-35,000","-35,000"
"=""065103""",仲琦統一3B購01  ,0,0,0,0,0,0,"-35,000",0,0,0,"422,000","457,000","-35,000","-35,000"
"=""063348""",智邦凱基48購04  ,0,0,0,0,0,0,"-35,000",0,0,0,"8,000","43,000","-35,000","-35,000"
"=""04534P""",電子類群益43售07,0,0,0,0,0,0,"-35,000",0,0,0,"25,000","60,000","-35,000","-35,000"
"=""066465""",全新元大48購03  ,0,0,0,0,0,0,"-35,000",0,0,0,"483,000","518,000","-35,000","-35,000"
"=""066084""",台積電富邦51購02,0,0,0,0,0,0,"-35,000",0,0,0,"326,000","361,000","-35,000","-35,000"
"=""066775""",世芯元大4B購02  ,0,0,0,0,0,0,"-35,000",0,0,0,"35,000","70,000","-35,000","-35,000"
"=""066758""",微星元大47購01  ,0,0,0,0,0,0,"-35,000",0,0,0,"180,000","215,000","-35,000","-35,000"
"=""068898""",鴻海元大48購13  ,0,0,0,0,0,0,"-35,000",0,0,0,"36,000","71,000","-35,000","-35,000"
"=""068936""",長榮航統一3C購03,0,0,0,0,0,0,"-35,000",0,0,0,"2,145,000","2,180,000","-35,000","-35,000"
"=""069023""",精銳中信48購01  ,0,0,0,0,0,0,"-35,000",0,0,0,0,"35,000","-35,000","-35,000"
6215,和椿            ,"1,000","37,000","-36,000",0,0,0,"1,000","3,000","2,000","1,000",0,0,0,"-35,000"
6573,虹揚-KY         ,0,"35,000","-35,000",0,0,0,0,0,0,0,0,0,0,"-35,000"
"=""063402""",陽明群益46購11  ,0,0,0,0,0,0,"-35,000",0,0,0,"81,000","116,000","-35,000","-35,000"
"=""03917P""",中華群益44售02  ,0,0,0,0,0,0,"-35,000",0,0,0,"24,000","59,000","-35,000","-35,000"
"=""067591""",台塑元富47購10  ,0,0,0,0,0,0,"-35,000",0,0,0,0,"35,000","-35,000","-35,000"
"=""067468""",健策凱基48購03  ,0,0,0,0,0,0,"-35,000",0,0,0,"25,000","60,000","-35,000","-35,000"
"=""067236""",鴻海元富47購09  ,0,0,0,0,0,0,"-35,000",0,0,0,"38,000","73,000","-35,000","-35,000"
"=""062602""",康舒元大46購04  ,0,0,0,0,0,0,"-35,000",0,0,0,0,"35,000","-35,000","-35,000"
"=""067107""",日月光元富47購02,0,0,0,0,0,0,"-35,000",0,0,0,"48,000","83,000","-35,000","-35,000"
"=""062837""",亞光富邦48購01  ,0,0,0,0,0,0,"-36,000",0,0,0,"45,000","81,000","-36,000","-36,000"
"=""03985P""",臺股指中信43售04,0,0,0,0,0,0,"-36,000",0,0,0,0,"36,000","-36,000","-36,000"
"=""068552""",美時元富3B購01  ,0,0,0,0,0,0,"-36,000",0,0,0,"130,000","166,000","-36,000","-36,000"
3027,盛達            ,0,"37,000","-37,000",0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-36,000"
2706,第一店          ,"1,000","37,000","-36,000",0,0,0,0,0,0,0,0,0,0,"-36,000"
2483,百容            ,"35,000","71,000","-36,000",0,0,0,0,0,0,0,0,0,0,"-36,000"
2401,凌陽            ,"687,000","317,000","370,000",0,0,0,"-406,000","60,000","8,000","52,000","186,000","644,000","-458,000","-36,000"
"=""04766P""",世芯元富44售04  ,0,0,0,0,0,0,"-36,000",0,0,0,0,"36,000","-36,000","-36,000"
"=""066238""",台積電國票47購07,0,0,0,0,0,0,"-36,000",0,0,0,"96,000","132,000","-36,000","-36,000"
"=""065202""",迅得凱基48購02  ,0,0,0,0,0,0,"-36,000",0,0,0,"25,000","61,000","-36,000","-36,000"
"=""05854P""",臺股指國票46售04,0,0,0,0,0,0,"-36,000",0,0,0,"972,000","1,008,000","-36,000","-36,000"
"=""00670L""",富邦NASDAQ正2   ,0,0,0,0,0,0,"-36,000",0,0,0,"279,000","315,000","-36,000","-36,000"
"=""00700""",富邦�琤肭磪�    ,0,"31,000","-31,000",0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-36,000"
"=""05050P""",矽統國票45售02  ,0,0,0,0,0,0,"-37,000",0,0,0,"20,000","57,000","-37,000","-37,000"
"=""064907""",國巨凱基48購03  ,0,0,0,0,0,0,"-37,000",0,0,0,"124,000","161,000","-37,000","-37,000"
"=""061641""",大立光元大4A購02,0,0,0,0,0,0,"-37,000",0,0,0,"299,000","336,000","-37,000","-37,000"
"=""066351""",T50正2元富47購01,0,0,0,0,0,0,"-37,000",0,0,0,"1,128,000","1,165,000","-37,000","-37,000"
"=""059630""",凱基金國票46購03,0,0,0,0,0,0,"-37,000",0,0,0,"42,000","79,000","-37,000","-37,000"
1525,江申            ,0,0,0,0,"37,000","-37,000",0,0,0,0,0,0,0,"-37,000"
"=""068977""",台灣50康和48購01,0,0,0,0,0,0,"-37,000",0,0,0,"28,000","65,000","-37,000","-37,000"
"=""068774""",旺宏國泰49購01  ,0,0,0,0,0,0,"-37,000",0,0,0,"34,000","71,000","-37,000","-37,000"
5203,訊連            ,"3,000","40,000","-37,000",0,0,0,0,0,0,0,0,0,0,"-37,000"
9906,欣巴巴          ,0,"40,000","-40,000",0,0,0,"3,000","3,000",0,"3,000",0,0,0,"-37,000"
"=""068692""",鴻海凱基48購06  ,0,0,0,0,0,0,"-37,000",0,0,0,"1,489,000","1,526,000","-37,000","-37,000"
"=""05646P""",智邦凱基46售04  ,0,0,0,0,0,0,"-37,000",0,0,0,"16,000","53,000","-37,000","-37,000"
"=""05422P""",神達國票48售02  ,0,0,0,0,0,0,"-37,000",0,0,0,"8,000","45,000","-37,000","-37,000"
"=""067958""",創意永豐4A購01  ,0,0,0,0,0,0,"-38,000",0,0,0,0,"38,000","-38,000","-38,000"
"=""056660""",緯創國票48購01  ,0,0,0,0,0,0,"-38,000",0,0,0,"10,000","48,000","-38,000","-38,000"
"=""05626P""",中租凱基45售01  ,0,0,0,0,0,0,"-38,000",0,0,0,"235,000","273,000","-38,000","-38,000"
6422,君耀-KY         ,"6,000","44,000","-38,000",0,0,0,0,0,0,0,0,0,0,"-38,000"
8081,致新            ,"8,000","46,000","-38,000",0,0,0,0,0,0,0,0,0,0,"-38,000"
"=""068917""",玉晶光元大48購02,0,0,0,0,0,0,"-38,000",0,0,0,"10,000","48,000","-38,000","-38,000"
"=""069300""",穎崴元富4B購02  ,0,0,0,0,0,0,"-38,000",0,0,0,0,"38,000","-38,000","-38,000"
1414,東和            ,0,"38,000","-38,000",0,0,0,0,0,0,0,0,0,0,"-38,000"
"=""069574""",宇隆統一54購02  ,0,0,0,0,0,0,"-38,000",0,0,0,"149,000","187,000","-38,000","-38,000"
"=""062257""",欣興凱基46購05  ,0,0,0,0,0,0,"-38,000",0,0,0,"7,000","45,000","-38,000","-38,000"
"=""05282P""",聯發科元富47售06,0,0,0,0,0,0,"-38,000",0,0,0,"270,000","308,000","-38,000","-38,000"
"=""062352""",臻鼎元大46購13  ,0,0,0,0,0,0,"-38,000",0,0,0,"159,000","197,000","-38,000","-38,000"
"=""065659""",為升凱基47購01  ,0,0,0,0,0,0,"-38,000",0,0,0,"233,000","271,000","-38,000","-38,000"
"=""063004""",佳能群益47購01  ,0,0,0,0,0,0,"-38,000",0,0,0,"5,000","43,000","-38,000","-38,000"
"=""061815""",牧德凱基46購06  ,0,0,0,0,0,0,"-38,000",0,0,0,"130,000","168,000","-38,000","-38,000"
"=""063144""",緯穎凱基47購04  ,0,0,0,0,0,0,"-38,000",0,0,0,"299,000","337,000","-38,000","-38,000"
"=""063731""",道瓊銅國票4C購01,0,0,0,0,0,0,"-39,000",0,0,0,"134,000","173,000","-39,000","-39,000"
"=""065582""",泓德元富4A購01  ,0,0,0,0,0,0,"-39,000",0,0,0,"171,000","210,000","-39,000","-39,000"
"=""065403""",T50反1元大49購06,0,0,0,0,0,0,"-39,000",0,0,0,"13,000","52,000","-39,000","-39,000"
"=""062264""",力積電凱基46購02,0,0,0,0,0,0,"-39,000",0,0,0,"41,000","80,000","-39,000","-39,000"
"=""066451""",台玻元大47購02  ,0,0,0,0,0,0,"-39,000",0,0,0,"351,000","390,000","-39,000","-39,000"
2006,東和鋼鐵        ,"90,000","129,000","-39,000",0,0,0,0,0,0,0,0,0,0,"-39,000"
2441,超豐            ,"86,000","110,000","-24,000",0,0,0,"-15,000",0,"15,000","-15,000",0,0,0,"-39,000"
8103,瀚荃            ,"22,000","61,000","-39,000",0,0,0,0,0,0,0,0,0,0,"-39,000"
"=""04137P""",臺股指法興43售08,0,0,0,0,0,0,"-39,000",0,0,0,"88,000","127,000","-39,000","-39,000"
2611,志信            ,0,"39,000","-39,000",0,0,0,0,0,0,0,0,0,0,"-39,000"
"=""05597P""",金融類國票45售02,"10,000",0,"10,000",0,0,0,"-49,000",0,0,0,"15,000","64,000","-49,000","-39,000"
"=""04810P""",A50正2永豐48售02,0,0,0,0,0,0,"-39,000",0,0,0,0,"39,000","-39,000","-39,000"
"=""067456""",台灣50凱基4B購02,0,0,0,0,0,0,"-39,000",0,0,0,"15,000","54,000","-39,000","-39,000"
"=""067035""",元債2X永豐51購01,0,0,0,0,0,0,"-39,000",0,0,0,"31,000","70,000","-39,000","-39,000"
1532,勤美            ,"39,000","78,556","-39,556",0,0,0,0,"2,000","2,000",0,0,0,0,"-39,556"
2024,志聯            ,"27,000","67,000","-40,000",0,0,0,0,0,0,0,0,0,0,"-40,000"
2406,國碩            ,"491,000","558,000","-67,000",0,0,0,"27,000","58,000","31,000","27,000",0,0,0,"-40,000"
2489,瑞軒            ,"480,000","437,000","43,000",0,0,0,"-83,000","2,000",0,"2,000","105,000","190,000","-85,000","-40,000"
2380,虹光            ,0,"40,000","-40,000",0,0,0,0,0,0,0,0,0,0,"-40,000"
"=""069615""",神基第一48購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"50,000","90,000","-40,000","-40,000"
"=""069280""",凱美元富4B購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"717,000","757,000","-40,000","-40,000"
"=""069057""",德律凱基4A購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
"=""068916""",景碩元大48購03  ,0,0,0,0,0,0,"-40,000",0,0,0,"113,000","153,000","-40,000","-40,000"
"=""068979""",鴻海兆豐4B購01  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""068815""",智原國票4A購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"83,000","123,000","-40,000","-40,000"
"=""063437""",金寶元大46購09  ,0,0,0,0,0,0,"-40,000",0,0,0,"97,000","137,000","-40,000","-40,000"
"=""04992P""",滬深2X元富44售21,0,0,0,0,0,0,"-40,000",0,0,0,"628,000","668,000","-40,000","-40,000"
"=""04976P""",臺股指群益44售24,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""067049""",神達永豐47購04  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""067153""",億光元大47購03  ,0,0,0,0,0,0,"-40,000",0,0,0,"137,000","177,000","-40,000","-40,000"
"=""067371""",台積電國泰48購06,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""067324""",鴻海元大47購16  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""062670""",世紀鋼凱基46購02,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""067480""",敬鵬統一3C購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
"=""068005""",全新群益47購06  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""04837P""",滬深2X凱基44售06,0,0,0,0,0,0,"-40,000",0,0,0,"232,000","272,000","-40,000","-40,000"
"=""068499""",台積電元大48購19,0,0,0,0,0,0,"-40,000",0,0,0,"1,000","41,000","-40,000","-40,000"
"=""061368""",洋華國票46購01  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""068751""",大成鋼凱基4A購01,0,0,0,0,0,0,"-40,000",0,0,0,"257,000","297,000","-40,000","-40,000"
"=""061477""",緯創元大46購08  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""068299""",鴻海元大48購03  ,0,0,0,0,0,0,"-40,000",0,0,0,"30,000","70,000","-40,000","-40,000"
"=""068219""",台積電群益4C購05,0,0,0,0,0,0,"-40,000",0,0,0,"31,000","71,000","-40,000","-40,000"
"=""04907P""",嘉澤元富44售02  ,0,0,0,0,0,0,"-40,000",0,0,0,"20,000","60,000","-40,000","-40,000"
"=""04000P""",臺股指群益44售07,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""068174""",鈺齊統一52購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"20,000","60,000","-40,000","-40,000"
"=""066559""",日月光凱基47購03,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
"=""04702P""",陽明統一46售05  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""066349""",台灣50元富47購05,0,0,0,0,0,0,"-40,000",0,0,0,"95,000","135,000","-40,000","-40,000"
"=""066332""",國巨兆豐47購02  ,0,0,0,0,0,0,"-40,000",0,0,0,"180,000","220,000","-40,000","-40,000"
"=""066343""",聯發科富邦49購03,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""066096""",鴻海凱基49購05  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""066128""",直得統一55購01  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""066135""",所羅門統一51購02,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""065968""",盟立元大47購04  ,0,0,0,0,0,0,"-40,000",0,0,0,"50,000","90,000","-40,000","-40,000"
"=""066759""",微星元大47購02  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""066779""",啟�痐舅j4C購02  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""066829""",聯發科凱基48購06,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""065452""",泰金寶元大47購04,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
"=""04597P""",T50正2元大45售02,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""04598P""",海悅元大43售06  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""05344P""",立積凱基45售04  ,0,0,0,0,0,0,"-40,000",0,0,0,"2,000","42,000","-40,000","-40,000"
"=""064545""",材料富邦49購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"5,000","45,000","-40,000","-40,000"
"=""064618""",全新凱基4C購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"20,000","60,000","-40,000","-40,000"
"=""065648""",啟�硌s益47購04  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""04456P""",T50正2凱基46售01,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""065878""",滬深2X凱基47購04,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""05048P""",華碩國票44售02  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""061770""",聯茂元富46購02  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""061701""",緯穎群益48購03  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""064909""",台積電凱基49購07,0,0,0,0,0,0,"-40,000",0,"30,000","-30,000","10,000","20,000","-10,000","-40,000"
"=""064891""",貿聯群益47購10  ,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
